game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success
TBA202205180,2022/05/18,STP01,5,1,0,2,ramih004,R,vestw001,barnt001,arozr001,32,4,0,4,ramih004,,,0
TBA202205180,2022/05/18,STP01,7,1,0,2,philb002,L,fulmm001,barnt001,diazy001,10,4,1,3,philb002,,,1
TBA202205260,2022/05/26,STP01,6,0,1,2,judga001,R,thomr007,zunim001,torrg001,01,1,0,1,judga001,,gonzm002,1
TBA202205270,2022/05/27,STP01,5,1,0,2,arozr001,R,tailj001,higak001,choij001,00,0,2,-2,arozr001,,,0
TBA202205290,2022/05/29,STP01,8,0,2,3,torrg001,R,pochc001,zunim001,hicka001,02,2,4,-2,,torrg001,,1
TBA202206030,2022/06/03,STP01,5,1,2,2,diazy001,R,martd006,grany001,choij001,00,4,1,3,diazy001,,,1
TBA202206030,2022/06/03,STP01,6,1,0,2,ramih004,R,martd006,grany001,arozr001,11,4,2,2,ramih004,,,1
TBA202206030,2022/06/03,STP01,8,1,0,2,arozr001,R,bankt001,grany001,mejif001,31,6,2,4,arozr001,,,0
TBA202206040,2022/06/04,STP01,2,1,1,2,arozr001,R,ceasd001,mcgur002,philb002,32,0,0,0,arozr001,,,1
TBA202206040,2022/06/04,STP01,4,1,2,2,brujv001,B,ceasd001,mcgur002,parei001,10,0,0,0,brujv001,,,0
TBA202206040,2022/06/04,STP01,8,1,2,2,arozr001,R,gravk001,grany001,philb002,10,2,3,-1,arozr001,,diazy001,1
TBA202206050,2022/06/05,STP01,3,0,1,2,harrj002,R,armss001,zunim001,mendd002,11,6,0,6,harrj002,,,1
TBA202206050,2022/06/05,STP01,7,1,2,2,diazy001,R,bumma001,mcgur002,choij001,10,5,6,-1,diazy001,,,0
TBA202206080,2022/06/08,STP01,2,1,1,2,kierk001,L,oviej001,kniza001,margm001,10,3,0,3,kierk001,,,1
TBA202206200,2022/06/20,STP01,7,0,0,3,torrg001,R,thomr007,pintr003,donaj001,22,1,0,1,,torrg001,,1
TBA202206200,2022/06/20,STP01,8,0,1,2,judga001,R,faucc001,pintr003,rizza001,11,2,0,2,judga001,,,1
TBA202206240,2022/06/24,STP01,2,1,0,2,lowej002,L,kellm003,perem005,ralel001,00,0,0,0,lowej002,,,1
TBA202206240,2022/06/24,STP01,10,0,2,2,parkh001,L,adamj002,pintr003,chavm001,12,3,3,0,parkh001,,heint001,1
TBA202206240,2022/06/24,STP01,10,1,1,3,brujv001,B,deloy001,heint001,ramih004,00,3,3,0,,brujv001,,1
TBA202206250,2022/06/25,STP01,5,1,1,3,arozr001,R,brubj001,perem005,choij001,01,3,2,1,,arozr001,,0
TBA202206260,2022/06/26,STP01,7,1,2,2,arozr001,R,banda001,heint001,choij001,11,1,1,0,arozr001,,,1
TBA202206280,2022/06/28,STP01,4,1,2,2,arozr001,R,woodb005,narvo001,parei001,00,1,0,1,arozr001,,,1
TBA202206280,2022/06/28,STP01,6,0,1,2,yelic001,L,baz-s001,pintr003,tellr001,20,0,1,-1,yelic001,,,1
TBA202206280,2022/06/28,STP01,8,1,2,2,arozr001,R,willd004,narvo001,parei001,22,3,5,-2,arozr001,,,1
TBA202206290,2022/06/29,STP01,4,1,1,3,arozr001,R,lauee001,carav001,choij001,11,0,1,-1,ramih004,arozr001,,1
TBA202206290,2022/06/29,STP01,4,1,1,2,ramih004,R,lauee001,carav001,choij001,11,0,1,-1,ramih004,arozr001,,1
TBA202206290,2022/06/29,STP01,8,1,1,2,arozr001,R,willd004,carav001,ramih004,02,3,4,-1,arozr001,,,1
TBA202207110,2022/07/11,STP01,5,0,1,3,bogax001,R,bardl001,mejif001,stort001,01,5,5,0,verda001,bogax001,,1
TBA202207110,2022/07/11,STP01,5,0,1,2,verda001,L,bardl001,mejif001,stort001,01,5,5,0,verda001,bogax001,,1
TBA202207110,2022/07/11,STP01,6,0,2,2,duraj001,L,bardl001,mejif001,vazqc001,00,5,5,0,duraj001,,,1
TBA202207110,2022/07/11,STP01,6,1,1,2,ramih004,R,ort-k001,vazqc001,arozr001,11,7,5,2,ramih004,,,0
TBA202207130,2022/07/13,STP01,7,0,2,3,bogax001,R,adamj002,mejif001,verda001,01,1,3,-2,,bogax001,,1
TBA202207140,2022/07/14,STP01,6,0,1,2,duraj001,L,rasmd002,bethc001,dever001,10,1,0,1,duraj001,,,1
TBA202207160,2022/07/16,STP01,3,0,0,2,matej003,R,yarbr001,bethc001,mullc002,01,1,1,0,matej003,,,0
TBA202207160,2022/07/16,STP01,8,1,1,2,arozr001,R,tated001,rutsa001,lowej002,00,3,3,0,arozr001,,,1
TBA202207160,2022/07/16,STP01,8,1,1,3,arozr001,R,tated001,rutsa001,parei001,00,3,3,0,lowej002,arozr001,,0
TBA202207160,2022/07/16,STP01,11,0,0,3,odorr001,L,bardl001,bethc001,matej003,01,4,4,0,,odorr001,,0
TBA202207160,2022/07/16,STP01,11,0,2,2,mullc002,L,bardl001,bethc001,mounr001,00,4,4,0,mullc002,,matej003,1
TBA202207290,2022/07/29,STP01,5,0,2,2,kwans001,L,sprij001,bethc001,ramij003,00,1,1,0,kwans001,,,1
TBA202207300,2022/07/30,STP01,8,1,2,2,lowej002,L,deloe001,maill001,wallt003,00,5,4,1,lowej002,,,1
TBA202207310,2022/07/31,STP01,5,0,1,3,reyef001,R,mccls003,pintr003,calla002,22,3,3,0,gimea001,reyef001,,1
TBA202207310,2022/07/31,STP01,6,1,2,2,quinr003,B,mccak003,hedga001,choij001,02,3,5,-2,quinr003,,,0
TBA202208020,2022/08/02,STP01,1,0,2,2,bichb001,R,rasmd002,bethc001,hernt002,11,1,0,1,bichb001,,,0
TBA202208020,2022/08/02,STP01,3,0,2,3,guerv002,R,rasmd002,bethc001,bichb001,02,1,0,1,kirka001,guerv002,,1
TBA202208020,2022/08/02,STP01,4,0,1,2,chapm001,R,rasmd002,bethc001,tapir001,00,1,0,1,chapm001,,,0
TBA202208030,2022/08/03,STP01,6,1,0,2,sirij001,R,cimba001,jansd001,arozr001,10,2,2,0,sirij001,,,1
TBA202208030,2022/08/03,STP01,8,0,2,2,guerv002,R,fairp001,pintr003,kirka001,12,2,3,-1,guerv002,,,1
TBA202208120,2022/08/12,STP01,5,0,1,2,mullc002,L,klubc001,bethc001,mounr001,01,3,0,3,mullc002,,,0
TBA202208120,2022/08/12,STP01,8,0,0,2,matej003,R,yacaj001,bethc001,mullc002,00,8,3,5,matej003,,,0
TBA202208130,2022/08/13,STP01,4,1,1,2,sirij001,R,halld004,chirr001,wallt003,21,4,2,2,sirij001,,,1
TBA202208130,2022/08/13,STP01,4,1,1,3,sirij001,R,halld004,chirr001,wallt003,22,4,2,2,,sirij001,,1
TBA202208130,2022/08/13,STP01,8,0,2,2,odorr001,L,fairp001,mejif001,chirr001,11,2,6,-4,odorr001,,,1
TBA202208190,2022/08/19,STP01,2,1,1,2,arozr001,R,singb001,peres002,wallt003,21,0,0,0,arozr001,,,1
TBA202208190,2022/08/19,STP01,10,1,1,3,quinr003,B,barls001,peres002,mejif001,01,2,3,-1,,quinr003,,0
TBA202208210,2022/08/21,STP01,1,1,2,2,arozr001,R,greiz001,peres002,ramih004,01,0,0,0,arozr001,,,1
TBA202208220,2022/08/22,STP01,8,0,1,2,adelj001,R,adamj002,mejif001,walsj001,12,1,2,-1,adelj001,,,1
TBA202208240,2022/08/24,STP01,8,1,0,2,diazy001,R,teper001,stasm001,loweb001,00,0,1,-1,diazy001,,,1
TBA202209030,2022/09/03,STP01,5,1,0,2,sirij001,R,schmc002,trevj001,wallt003,11,2,0,2,sirij001,,,1
TBA202209030,2022/09/03,STP01,5,1,1,3,sirij001,R,trivl001,trevj001,diazy001,00,2,0,2,,sirij001,,0
TBA202209050,2022/09/05,STP01,7,1,0,2,brujv001,B,famij001,plawk001,sirij001,31,2,3,-1,brujv001,,,1
TBA202209070,2022/09/07,STP01,1,1,1,2,diazy001,R,piven001,wongc001,ramih004,00,0,0,0,diazy001,,,1
TBA202209070,2022/09/07,STP01,5,1,1,2,wallt003,B,piven001,wongc001,diazy001,00,1,0,1,wallt003,,,1
TBA202209070,2022/09/07,STP01,8,0,1,2,stort001,R,adamj002,mejif001,martj006,00,0,1,-1,stort001,,phamt001,1
TBA202209160,2022/09/16,STP01,1,0,0,2,semim001,R,klubc001,mejif001,seagc001,32,0,0,0,semim001,,,0
TBA202209170,2022/09/17,STP01,3,0,0,2,thomb003,R,yarbr001,mejif001,semim001,32,0,1,-1,thomb003,,,1
TBA202209170,2022/09/17,STP01,3,1,0,2,sirij001,R,grayj003,heimj001,aranj001,00,1,0,1,sirij001,,,1
TBA202209180,2022/09/18,STP01,4,1,2,2,sirij001,R,kingj002,huffs001,wallt003,02,4,1,3,sirij001,,,1
TBA202209180,2022/09/18,STP01,6,0,2,2,garca005,R,sprij001,bethc001,jungj001,00,2,4,-2,garca005,,,0
TBA202209190,2022/09/19,STP01,7,1,1,2,sirij001,R,browh001,vazqc001,diazy001,00,0,4,-4,sirij001,,,1
TBA202209210,2022/09/21,STP01,1,0,1,2,penaj004,R,klubc001,pintr003,alvay001,31,0,0,0,penaj004,,,1
TBA202209210,2022/09/21,STP01,8,1,2,2,arozr001,R,montr004,maldm001,margm001,02,2,4,-2,arozr001,,,1
TBA202209220,2022/09/22,STP01,2,1,2,2,arozr001,R,berrj001,jansd001,perad001,12,6,3,3,arozr001,,franw002,1
TBA202209230,2022/09/23,STP01,1,0,2,2,bichb001,R,sprij001,bethc001,kirka001,21,0,0,0,bichb001,,,1
TBA202209230,2022/09/23,STP01,5,1,1,2,margm001,R,bassa001,jansd001,parei001,10,6,4,2,margm001,,,0
TBA202209240,2022/09/24,STP01,9,0,2,2,zimmb001,L,oganc001,mejif001,merrw001,11,3,1,2,zimmb001,,,0
TEX202204110,2022/04/11,ARL03,8,1,0,2,garca005,R,coloa001,nuned001,lowen001,00,3,3,0,garca005,,,0
TEX202204150,2022/04/15,ARL03,1,1,1,2,semim001,R,detmr001,suzuk001,garvm001,11,0,1,-1,semim001,,,1
TEX202204150,2022/04/15,ARL03,2,1,2,2,culbc001,R,detmr001,suzuk001,white006,11,1,2,-1,culbc001,,,1
TEX202204150,2022/04/15,ARL03,4,1,1,2,white006,R,warra003,suzuk001,semim001,10,3,2,1,white006,,culbc001,1
TEX202204150,2022/04/15,ARL03,5,0,2,2,renda001,R,hollg001,garvm001,adelj001,12,7,6,1,renda001,,,1
TEX202204160,2022/04/16,ARL03,3,1,0,2,ibana001,R,syndn001,stasm001,semim001,01,0,3,-3,ibana001,,,1
TEX202204160,2022/04/16,ARL03,3,1,0,3,semim001,R,syndn001,stasm001,seagc001,11,1,3,-2,,semim001,,1
TEX202204160,2022/04/16,ARL03,5,0,1,2,wardt002,R,richg002,heimj001,stasm001,21,3,2,1,wardt002,,,1
TEX202204160,2022/04/16,ARL03,7,0,1,3,ohtas001,L,moorm003,heimj001,renda001,32,3,2,1,,ohtas001,,1
TEX202204160,2022/04/16,ARL03,7,0,1,2,renda001,R,moorm003,heimj001,wardt002,12,3,2,1,renda001,,ohtas001,1
TEX202204170,2022/04/17,ARL03,1,0,1,2,wardt002,R,perem004,garvm001,mayfj001,12,0,0,0,wardt002,,ohtas001,0
TEX202204170,2022/04/17,ARL03,3,0,1,2,wadet002,L,perem004,garvm001,ohtas001,21,1,1,0,wadet002,,,1
TEX202204170,2022/04/17,ARL03,4,1,0,2,culbc001,R,suarj001,suzuk001,calhw001,32,3,4,-1,culbc001,,,0
TEX202204170,2022/04/17,ARL03,5,0,0,2,troum001,R,patts002,garvm001,wardt002,10,4,3,1,troum001,,,1
TEX202204170,2022/04/17,ARL03,6,0,1,2,velaa001,B,burkb001,garvm001,wadet002,20,5,3,2,velaa001,,,1
TEX202204170,2022/04/17,ARL03,6,0,1,2,wadet002,L,burkb001,garvm001,ohtas001,21,6,3,3,wadet002,,,0
TEX202204250,2022/04/25,ARL03,2,0,0,2,tuckk001,L,dunnd001,garvm001,diaza003,11,1,0,1,tuckk001,,gurry001,1
TEX202204250,2022/04/25,ARL03,6,0,2,2,gurry001,R,kingj002,garvm001,tuckk001,02,1,1,0,gurry001,,,1
TEX202204260,2022/04/26,ARL03,4,0,2,2,mccoc001,R,heart001,heimj001,maldm001,01,4,1,3,mccoc001,,,0
TEX202204260,2022/04/26,ARL03,6,0,1,2,tuckk001,L,abrea001,heimj001,penaj004,21,5,1,4,tuckk001,,alvay001,0
TEX202204270,2022/04/27,ARL03,2,1,2,2,garca005,R,javic001,castj006,heimj001,00,1,1,0,garca005,,,1
TEX202204290,2022/04/29,ARL03,1,0,2,2,albio001,B,richg002,garvm001,duvaa001,01,2,0,2,albio001,,,1
TEX202204300,2022/04/30,ARL03,4,1,2,2,ibana001,R,eldeb001,darnt001,reksz001,00,2,1,1,ibana001,,,1
TEX202204300,2022/04/30,ARL03,4,1,2,2,reksz001,L,eldeb001,darnt001,solan001,00,3,1,2,reksz001,,,0
TEX202205010,2022/05/01,ARL03,2,1,2,2,garca005,R,mullk001,contw002,seagc001,00,3,0,3,garca005,,,1
TEX202205010,2022/05/01,ARL03,3,1,1,3,solan001,R,mullk001,contw002,culbc001,00,3,2,1,lowen001,solan001,,1
TEX202205010,2022/05/01,ARL03,7,1,2,2,ibana001,R,odayd001,contw002,semim001,12,7,2,5,ibana001,,,1
TEX202205100,2022/05/10,ARL03,4,1,2,2,solan001,R,kellb003,melem001,millb002,10,4,0,4,solan001,,,1
TEX202205100,2022/05/10,ARL03,6,1,2,3,solan001,R,garra001,melem001,culbc001,00,5,1,4,white006,solan001,,1
TEX202205100,2022/05/10,ARL03,6,1,2,2,white006,R,garra001,melem001,culbc001,00,5,1,4,white006,solan001,,1
TEX202205110,2022/05/11,ARL03,9,0,1,3,merrw001,R,moorm003,huffs001,benia002,00,4,1,3,lopen001,merrw001,,1
TEX202205110,2022/05/11,ARL03,9,0,1,2,lopen001,L,moorm003,huffs001,benia002,00,4,1,3,lopen001,merrw001,,1
TEX202205120,2022/05/12,ARL03,2,1,1,2,white006,R,heasj001,rives002,ibana001,12,1,0,1,white006,,,1
TEX202205120,2022/05/12,ARL03,4,0,2,2,dozih001,R,heart001,heimj001,rivee001,01,0,1,-1,dozih001,,,1
TEX202205130,2022/05/13,ARL03,6,1,2,2,millb002,L,piven001,vazqc001,seagc001,12,0,5,-5,millb002,,,1
TEX202205140,2022/05/14,ARL03,1,1,0,2,white006,R,hillr001,vazqc001,semim001,11,0,1,-1,white006,,,1
TEX202205140,2022/05/14,ARL03,1,1,1,3,white006,R,hillr001,vazqc001,seagc001,10,0,1,-1,,white006,,1
TEX202205140,2022/05/14,ARL03,5,0,0,2,stort001,R,ottog001,huffs001,cordf003,11,6,1,5,stort001,,,1
TEX202205150,2022/05/15,ARL03,8,0,2,3,bogax001,R,bushm001,heimj001,cordf003,00,1,5,-4,stort001,bogax001,,1
TEX202205150,2022/05/15,ARL03,8,0,2,2,stort001,R,bushm001,heimj001,cordf003,00,1,5,-4,stort001,bogax001,,1
TEX202205160,2022/05/16,ARL03,1,1,0,2,white006,R,syndn001,romia002,semim001,00,0,3,-3,white006,,,1
TEX202205160,2022/05/16,ARL03,1,1,2,2,huffs001,R,syndn001,romia002,millb002,10,4,3,1,huffs001,,heimj001,1
TEX202205170,2022/05/17,ARL03,6,0,0,2,rengl001,B,moorm003,huffs001,wallc001,11,3,3,0,rengl001,,,0
TEX202205300,2022/05/30,ARL03,5,1,0,2,garvm001,R,wislm001,mejif001,calhk001,20,5,2,3,garvm001,,,1
TEX202205310,2022/05/31,ARL03,3,1,1,2,smitj007,L,yarbr001,zunim001,white006,10,0,0,0,smitj007,,,1
TEX202205310,2022/05/31,ARL03,5,1,1,2,white006,R,yarbr001,zunim001,semim001,00,3,0,3,white006,,,1
TEX202205310,2022/05/31,ARL03,5,1,1,3,white006,R,yarbr001,zunim001,semim001,10,3,0,3,,white006,,0
TEX202205310,2022/05/31,ARL03,8,1,2,2,garca005,R,armss001,zunim001,heimj001,00,3,0,3,garca005,,,1
TEX202206010,2022/06/01,ARL03,3,1,2,2,calhk001,L,sprij001,mejif001,garca005,00,1,0,1,calhk001,,,0
TEX202206010,2022/06/01,ARL03,8,1,2,2,garca005,R,adamj002,mejif001,huffs001,10,2,2,0,garca005,,,1
TEX202206020,2022/06/02,ARL03,8,0,2,2,arozr001,R,burkb001,heimj001,margm001,11,3,1,2,arozr001,,brujv001,1
TEX202206030,2022/06/03,ARL03,6,1,0,2,semim001,R,gilbl002,ralec001,seagc001,10,0,2,-2,semim001,,,1
TEX202206040,2022/06/04,ARL03,4,0,1,2,rodrj007,R,ottog001,huffs001,suare001,21,0,0,0,rodrj007,,,1
TEX202206040,2022/06/04,ARL03,4,1,1,3,semim001,R,gonzm005,ralec001,garvm001,20,0,0,0,,semim001,,1
TEX202206050,2022/06/05,ARL03,5,0,2,2,rodrj007,R,perem004,heimj001,suare001,22,1,2,-1,rodrj007,,,1
TEX202206050,2022/06/05,ARL03,6,0,1,2,moord002,R,perem004,heimj001,haggs001,00,2,2,0,moord002,,,1
TEX202206050,2022/06/05,ARL03,9,1,1,2,lowen001,L,castd002,ralec001,durae002,11,5,5,0,lowen001,,,1
TEX202206130,2022/06/13,ARL03,2,0,1,2,dubom001,R,heart001,heimj001,altuj001,01,2,0,2,dubom001,,,1
TEX202206130,2022/06/13,ARL03,5,1,2,2,semim001,R,javic001,maldm001,calhk001,12,1,3,-2,semim001,,,1
TEX202206130,2022/06/13,ARL03,8,1,0,2,heimj001,B,nerih001,maldm001,lowen001,10,2,3,-1,heimj001,,,1
TEX202206130,2022/06/13,ARL03,8,1,1,2,durae002,R,nerih001,maldm001,millb002,00,3,3,0,durae002,,,1
TEX202206140,2022/06/14,ARL03,7,1,1,3,durae002,R,abreb002,castj006,millb002,32,3,0,3,,durae002,,1
TEX202206150,2022/06/15,ARL03,1,1,2,2,garca005,R,garcl007,maldm001,calhk001,11,0,6,-6,garca005,,,1
TEX202206210,2022/06/21,ARL03,5,0,2,2,munoy001,R,perem004,heimj001,hoskr001,12,0,0,0,munoy001,,,1
TEX202206210,2022/06/21,ARL03,7,1,1,2,lowen001,L,famij001,realj001,heimj001,32,3,0,3,lowen001,,,0
TEX202206220,2022/06/22,ARL03,6,0,1,2,harpb003,L,grayj003,heimj001,castn001,22,2,4,-2,harpb003,,,1
TEX202206240,2022/06/24,ARL03,8,1,1,2,calhk001,L,finnk001,ruizk001,garvm001,11,1,2,-1,calhk001,,,1
TEX202206250,2022/06/25,ARL03,7,1,2,2,smitj007,L,grayj004,ruizk001,tavel001,11,2,2,0,smitj007,,,1
TEX202206260,2022/06/26,ARL03,2,0,1,2,adamr004,R,ottog001,heimj001,hernc005,10,3,0,3,adamr004,,,0
TEX202206260,2022/06/26,ARL03,7,1,2,3,calhk001,L,ramie004,adamr004,millb002,32,1,6,-5,,calhk001,,1
TEX202207090,2022/07/09,ARL03,2,1,1,3,culbc001,R,smeld001,sancg002,seagc001,01,3,0,3,semim001,culbc001,,0
TEX202207100,2022/07/10,ARL03,4,1,2,2,millb002,L,bundd001,jeffr002,vilom001,00,3,4,-1,millb002,,,0
TEX202207100,2022/07/10,ARL03,9,0,2,2,keplm001,L,richg002,vilom001,polaj001,21,6,5,1,keplm001,,,0
TEX202207110,2022/07/11,ARL03,2,1,2,2,tavel001,B,marta006,murps001,smitj007,01,0,0,0,tavel001,,heimj001,1
TEX202207120,2022/07/12,ARL03,4,1,0,2,garca005,R,kaprj001,murps001,lowen001,00,2,1,1,garca005,,,1
TEX202207120,2022/07/12,ARL03,5,0,1,2,laurr001,R,ottog001,huffs001,murps001,00,2,3,-1,laurr001,,allen002,1
TEX202207120,2022/07/12,ARL03,8,0,1,3,brows003,L,barlj001,huffs001,andre001,20,5,3,2,,brows003,,0
TEX202207120,2022/07/12,ARL03,11,1,1,2,tavel001,B,sneak001,murps001,calhk001,22,6,6,0,tavel001,,garca005,1
TEX202207130,2022/07/13,ARL03,1,1,1,2,semim001,R,blacp001,murps001,seagc001,00,0,0,0,semim001,,,1
TEX202207130,2022/07/13,ARL03,1,1,2,2,tavel001,B,blacp001,murps001,millb002,11,3,0,3,tavel001,,heimj001,1
TEX202207130,2022/07/13,ARL03,5,1,2,2,semim001,R,blacp001,murps001,seagc001,01,5,0,5,semim001,,,1
TEX202207140,2022/07/14,ARL03,1,1,1,2,tavel001,B,gonzm005,ralec001,calhk001,02,3,0,3,tavel001,,heimj001,0
TEX202207150,2022/07/15,ARL03,2,1,2,3,tavel001,B,ray-r002,ralec001,herne003,12,0,0,0,,tavel001,,1
TEX202207160,2022/07/16,ARL03,10,0,0,3,santc002,B,martb002,heimj001,suare001,21,2,2,0,,santc002,,1
TEX202207170,2022/07/17,ARL03,1,0,0,2,rodrj007,R,ottog001,vilom001,frant002,01,0,0,0,rodrj007,,,0
TEX202207170,2022/07/17,ARL03,1,1,1,2,semim001,R,flexc001,ralec001,seagc001,32,0,0,0,semim001,,,1
TEX202208010,2022/08/01,ARL03,5,0,2,2,matej003,R,richg002,heimj001,mullc002,10,6,0,6,matej003,,,1
TEX202208020,2022/08/02,ARL03,3,0,0,2,uriar001,R,howas003,vilom001,vavrt001,22,0,0,0,uriar001,,,1
TEX202208020,2022/08/02,ARL03,3,0,0,2,mullc002,L,howas003,vilom001,rutsa001,00,3,0,3,mullc002,,,1
TEX202208020,2022/08/02,ARL03,6,0,1,2,vavrt001,L,sborj002,vilom001,matej003,00,6,1,5,vavrt001,,,0
TEX202208030,2022/08/03,ARL03,8,0,2,2,matej003,R,leclj001,heimj001,vavrt001,00,2,2,0,matej003,,,1
TEX202208040,2022/08/04,ARL03,2,1,2,2,tavel001,B,cuetj001,grany001,herne003,11,1,0,1,tavel001,,,0
TEX202208050,2022/08/05,ARL03,2,1,2,2,thomb003,R,ceasd001,zavas001,semim001,20,1,0,1,thomb003,,,1
TEX202208050,2022/08/05,ARL03,7,1,2,2,thomb003,R,kellj001,zavas001,millb002,31,1,2,-1,thomb003,,,1
TEX202208050,2022/08/05,ARL03,8,0,1,2,jimee001,R,sborj002,heimj001,abrej003,32,2,1,1,jimee001,,,0
TEX202208140,2022/08/14,ARL03,2,0,2,2,haggs001,B,perem004,vilom001,casac001,20,1,0,1,haggs001,,,1
TEX202208140,2022/08/14,ARL03,5,0,1,2,moord002,R,perem004,vilom001,frant002,12,1,2,-1,moord002,,,1
TEX202208140,2022/08/14,ARL03,5,1,2,2,lowen001,L,gilbl002,casac001,vilom001,01,2,2,0,lowen001,,seagc001,1
TEX202208140,2022/08/14,ARL03,7,1,2,2,garca005,R,swane001,casac001,lowen001,00,4,3,1,garca005,,,1
TEX202208150,2022/08/15,ARL03,3,0,1,2,stevc001,L,ottog001,heimj001,murps001,00,1,0,1,stevc001,,,1
TEX202208150,2022/08/15,ARL03,5,0,2,2,kempt001,L,ottog001,heimj001,murps001,10,1,1,0,kempt001,,,1
TEX202208150,2022/08/15,ARL03,9,0,1,2,andre001,R,hernj004,heimj001,allen002,22,1,2,-1,andre001,,,0
TEX202208160,2022/08/16,ARL03,2,1,2,2,tavel001,B,searj001,murps001,culbc001,12,0,2,-2,tavel001,,,0
TEX202208170,2022/08/17,ARL03,2,1,2,2,thomb003,R,ollea001,murps001,semim001,00,1,1,0,thomb003,,tavel001,1
TEX202208180,2022/08/18,ARL03,1,1,1,2,semim001,R,loguz001,langs001,lowen001,10,0,0,0,semim001,,,0
TEX202208180,2022/08/18,ARL03,4,1,0,3,garca005,R,loguz001,langs001,tavel001,00,3,2,1,heimj001,garca005,,1
TEX202208260,2022/08/26,ARL03,2,1,1,2,thomb003,R,alext001,haase001,semim001,00,4,0,4,thomb003,,,1
TEX202208260,2022/08/26,ARL03,3,1,1,2,garca005,R,alext001,haase001,heimj001,22,4,2,2,garca005,,,1
TEX202208270,2022/08/27,ARL03,2,0,2,2,baezj001,R,keucd001,heimj001,haase001,02,4,1,3,baezj001,,,0
TEX202208280,2022/08/28,ARL03,9,1,1,2,lowen001,L,jimej003,haase001,garca005,21,8,9,-1,lowen001,,,1
TEX202208300,2022/08/30,ARL03,6,1,2,2,garca005,R,valdf001,vazqc001,tavel001,00,2,3,-1,garca005,,,1
TEX202208310,2022/08/31,ARL03,1,1,0,2,semim001,R,javic001,vazqc001,seagc001,00,0,1,-1,semim001,,,1
TEX202209090,2022/09/09,ARL03,1,0,2,2,bichb001,R,dunnd001,heimj001,chapm001,21,1,0,1,bichb001,,,0
TEX202209090,2022/09/09,ARL03,4,0,0,2,chapm001,R,dunnd001,heimj001,tapir001,01,3,1,2,chapm001,,,0
TEX202209090,2022/09/09,ARL03,7,1,2,2,jungj001,R,garcy001,jansd001,smitj007,02,2,3,-1,jungj001,,tavel001,1
TEX202209090,2022/09/09,ARL03,9,0,0,2,tapir001,L,leclj001,heimj001,espis001,12,3,3,0,tapir001,,,1
TEX202209090,2022/09/09,ARL03,9,1,1,2,tavel001,B,romaj004,jansd001,jungj001,00,3,4,-1,tavel001,,,1
TEX202209100,2022/09/10,ARL03,1,1,0,2,semim001,R,gausk001,jansd001,seagc001,21,0,4,-4,semim001,,,1
TEX202209100,2022/09/10,ARL03,2,0,0,2,sprig001,R,arihk001,huffs001,guerv002,32,4,3,1,sprig001,,,1
TEX202209100,2022/09/10,ARL03,2,1,2,2,thomb003,R,gausk001,jansd001,semim001,00,3,4,-1,thomb003,,,1
TEX202209110,2022/09/11,ARL03,4,1,2,3,thomb003,R,kikuy001,kirka001,seagc001,10,3,0,3,,thomb003,,1
TEX202209110,2022/09/11,ARL03,6,1,1,2,thomb003,R,merrj001,kirka001,semim001,11,3,1,2,thomb003,,,1
TEX202209130,2022/09/13,ARL03,7,1,1,2,garca005,R,puk-a001,murps001,jungj001,00,7,7,0,garca005,,,1
TEX202209140,2022/09/14,ARL03,7,1,2,2,mathm002,R,cyr-t001,murps001,jungj001,00,7,6,1,mathm002,,,1
TEX202209140,2022/09/14,ARL03,9,1,1,2,lowen001,L,molls001,vogts001,garca005,10,7,8,-1,lowen001,,,0
TEX202209210,2022/09/21,ARL03,3,1,1,3,garca005,R,davit005,thaim001,jungj001,10,3,2,1,,garca005,,0
TEX202209220,2022/09/22,ARL03,3,1,1,2,smitj007,L,lorem002,suzuk001,tavel001,32,0,3,-3,smitj007,,,1
TEX202209220,2022/09/22,ARL03,7,1,1,2,calhk001,L,wanta001,suzuk001,tavel001,01,3,3,0,calhk001,,,0
TEX202209230,2022/09/23,ARL03,2,0,2,2,gimea001,L,grayj003,plawk001,brenw002,10,0,0,0,gimea001,,,1
TEX202209230,2022/09/23,ARL03,2,1,0,2,garca005,R,morrc001,maill001,jungj001,10,0,0,0,garca005,,,1
TEX202209230,2022/09/23,ARL03,4,0,1,2,naylj001,L,grayj003,plawk001,gonzo001,01,0,2,-2,naylj001,,rosaa003,1
TEX202209230,2022/09/23,ARL03,5,1,0,2,thomb003,R,morrc001,maill001,semim001,00,2,1,1,thomb003,,,1
TEX202209230,2022/09/23,ARL03,6,0,1,2,brenw002,L,tinoj001,plawk001,maill001,00,6,2,4,brenw002,,,1
TEX202209230,2022/09/23,ARL03,6,1,2,2,jungj001,R,morge001,maill001,smitj007,01,2,6,-4,jungj001,,,1
TEX202209230,2022/09/23,ARL03,9,0,0,2,brenw002,L,santd003,heimj001,maill001,22,6,3,3,brenw002,,,1
TEX202209240,2022/09/24,ARL03,8,0,1,3,rosaa003,R,burkb001,huffs001,naylj001,21,3,1,2,ramij003,rosaa003,,0
TEX202209250,2022/09/25,ARL03,3,0,1,2,kwans001,L,ragac001,heimj001,rosaa003,11,1,0,1,kwans001,,stram002,1
