game_id,date,park,inning,half,outs,play_seq,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
ARI202505050,2025/05/05,PHO01,9,1,0,85,2,thoma004,L,diaze006,R,alvaf001,perdg001,10,4,5,-1,thoma004,,,0,0
ARI202505070,2025/05/07,PHO01,1,1,1,6,2,carrc005,L,sengk001,R,torrl001,smitp002,22,0,0,0,carrc005,,,0,0
ARI202505070,2025/05/07,PHO01,7,0,1,50,2,acunl001,R,kellm002,R,herrj003,mcnej002,01,2,0,2,acunl001,,,1,0
ARI202505070,2025/05/07,PHO01,9,0,1,80,2,azocj001,R,castj007,L,moreg001,taylt002,11,4,1,3,azocj001,,,1,0
ARI202505070,2025/05/07,PHO01,9,0,1,83,3,lindf001,B,castj007,L,moreg001,sotoj001,00,6,1,5,,lindf001,,1,0
ARI202505090,2025/05/09,PHO01,8,0,2,87,2,bettm001,R,mills001,R,moreg001,smitw003,10,8,9,-1,bettm001,,,1,0
ARI202505100,2025/05/10,PHO01,2,1,2,15,2,tawat001,R,may-d003,R,barna001,perdg001,10,0,0,0,tawat001,,,1,0
ARI202505100,2025/05/10,PHO01,4,0,1,29,2,pagea001,R,burnc002,R,moreg001,muncm001,12,0,1,-1,pagea001,,,1,0
ARI202505100,2025/05/10,PHO01,4,1,1,35,2,moreg001,R,may-d003,R,barna001,thoma004,11,1,0,1,moreg001,,,1,0
ARI202505100,2025/05/10,PHO01,7,1,1,58,2,tawat001,R,may-d003,R,barna001,perdg001,11,2,0,2,tawat001,,,1,0
ARI202505110,2025/05/11,PHO01,2,0,0,12,2,pagea001,R,gallz001,R,herrj003,confm001,12,1,0,1,pagea001,,,1,0
ARI202505110,2025/05/11,PHO01,5,0,1,40,2,smitw003,R,gallz001,R,herrj003,muncm001,11,3,0,3,smitw003,,,0,0
ARI202505110,2025/05/11,PHO01,5,1,2,46,2,carrc005,L,gonst001,R,smitw003,perdg001,02,0,3,-3,carrc005,,,0,0
ARI202505110,2025/05/11,PHO01,6,0,2,52,2,ohtas001,L,mantj002,L,herrj003,bettm001,01,4,0,4,ohtas001,,,0,0
ARI202505160,2025/05/16,PHO01,2,1,0,13,2,naylj001,L,palmc001,L,stalj001,gricr001,00,0,0,0,naylj001,,,1,0
ARI202505160,2025/05/16,PHO01,3,1,1,24,3,carrc005,L,palmc001,L,stalj001,suare001,01,2,0,2,,carrc005,,1,0
ARI202505160,2025/05/16,PHO01,7,1,2,63,3,perdg001,B,hergj001,R,stalj001,suare001,00,5,0,5,martk001,perdg001,,1,1
ARI202505160,2025/05/16,PHO01,7,1,2,63,2,martk001,B,hergj001,R,stalj001,suare001,00,5,0,5,martk001,perdg001,,1,1
ARI202505170,2025/05/17,PHO01,1,1,0,8,2,carrc005,L,marqg001,R,goodh001,martk001,31,0,3,-3,carrc005,,,1,0
ARI202505170,2025/05/17,PHO01,3,0,2,34,2,freet001,R,gallz001,R,moreg001,martn003,00,6,6,0,freet001,,,1,0
ARI202505170,2025/05/17,PHO01,4,1,2,53,2,carrc005,L,chiva001,R,goodh001,martk001,00,10,6,4,carrc005,,,1,0
ARI202505170,2025/05/17,PHO01,9,0,0,110,2,amada001,B,gravk001,R,moreg001,beckj003,01,13,12,1,amada001,,,0,0
ARI202505180,2025/05/18,PHO01,2,1,0,15,2,perdg001,B,dollc001,R,goodh001,thoma004,02,1,0,1,perdg001,,,1,0
ARI202505260,2025/05/26,PHO01,8,1,2,74,2,tawat001,R,ashcb001,R,bartj003,martk001,12,5,0,5,tawat001,,,1,0
ARI202505270,2025/05/27,PHO01,4,1,2,41,3,gurrl001,R,wentj001,L,bartj003,smitp002,11,6,0,6,naylj001,gurrl001,,1,1
ARI202505270,2025/05/27,PHO01,4,1,2,41,2,naylj001,L,wentj001,L,bartj003,smitp002,11,6,0,6,naylj001,gurrl001,,1,1
ARI202505270,2025/05/27,PHO01,9,0,0,85,2,canaa001,R,gravk001,R,moreg001,fraza001,20,9,6,3,canaa001,,,1,0
ARI202505270,2025/05/27,PHO01,9,0,2,89,2,hayek001,R,gravk001,R,moreg001,kinei001,10,9,6,3,hayek001,,canaa001,1,0
ARI202505280,2025/05/28,PHO01,6,0,0,48,2,trioj001,R,morij002,R,herrj003,cruzo001,01,6,0,6,trioj001,,kinei001,1,0
ARI202505300,2025/05/30,PHO01,9,1,0,90,2,carrc005,L,finnk001,R,adamr004,martk001,02,6,9,-3,carrc005,,,1,0
ARI202505310,2025/05/31,PHO01,9,0,0,90,2,liled001,L,mills001,R,moreg001,abrac001,00,11,7,4,liled001,,,0,0
ARI202506010,2025/06/01,PHO01,5,0,2,37,2,abrac001,L,beekj001,L,herrj003,woodj004,22,0,3,-3,abrac001,,,1,0
ARI202506100,2025/06/10,PHO01,5,0,1,38,2,crawj002,L,pfaab001,R,moreg001,ralec001,21,0,3,-3,crawj002,,,1,0
ARI202506100,2025/06/10,PHO01,6,0,1,52,2,canzd001,L,scott004,R,moreg001,younc005,00,2,4,-2,canzd001,,,1,0
ARI202506100,2025/06/10,PHO01,6,1,0,58,2,gurrl001,R,thort002,R,ralec001,smitp002,21,4,2,2,gurrl001,,,1,0
ARI202506100,2025/06/10,PHO01,6,1,0,62,2,thoma004,L,thort002,R,ralec001,carrc005,00,7,2,5,thoma004,,,1,0
ARI202506110,2025/06/11,PHO01,3,0,2,20,2,ralec001,B,rodre004,L,herrj003,arozr001,10,1,0,1,ralec001,,,0,0
ARI202506140,2025/06/14,PHO01,4,1,1,29,2,gurrl001,R,bergr001,R,maldm001,smitp002,10,3,1,2,gurrl001,,,1,0
ARI202506140,2025/06/14,PHO01,7,0,2,61,2,merrj002,L,thomr007,R,moreg001,bogax001,01,5,3,2,merrj002,machm001,,0,0
ARI202506150,2025/06/15,PHO01,7,0,1,51,3,tatif002,R,scott004,R,herrj003,machm001,10,5,2,3,,tatif002,,1,0
ARI202506270,2025/06/27,PHO01,3,1,0,17,2,mccaj003,L,peree004,R,ramia004,thoma004,00,0,0,0,mccaj003,,,1,0
ARI202506270,2025/06/27,PHO01,9,0,1,90,2,myerd001,R,scott004,R,herrj003,stowk001,00,9,5,4,myerd001,,,1,0
ARI202506280,2025/06/28,PHO01,7,1,2,65,2,gurrl001,R,bellv001,R,hickl001,mccaj003,10,7,3,4,gurrl001,,,0,0
ARI202506280,2025/06/28,PHO01,8,0,2,76,2,hickl001,L,thomr007,R,mccaj001,norbc001,10,6,7,-1,hickl001,,,1,0
ARI202506280,2025/06/28,PHO01,9,0,0,85,2,myerd001,R,mills001,R,mccaj001,edwax001,01,6,7,-1,myerd001,,,1,0
ARI202506280,2025/06/28,PHO01,9,0,1,87,3,myerd001,R,mills001,R,mccaj001,hernh001,00,6,7,-1,,myerd001,,1,0
ARI202506290,2025/06/29,PHO01,4,0,2,28,2,myerd001,R,rodre004,L,herrj003,norbc001,21,1,2,-1,myerd001,,,1,0
ARI202506290,2025/06/29,PHO01,5,1,2,44,2,perdg001,B,quanc001,R,fortn001,martk001,12,2,1,1,perdg001,,,1,0
ARI202506290,2025/06/29,PHO01,6,0,1,50,2,myerd001,R,thomr007,R,herrj003,sancj003,10,1,2,-1,myerd001,,,1,0
ARI202506290,2025/06/29,PHO01,7,0,0,63,2,sanoj001,R,thomr007,R,herrj003,lopeo001,10,1,2,-1,sanoj001,,,0,0
ARI202506290,2025/06/29,PHO01,7,0,1,65,2,lopeo001,R,thomr007,R,herrj003,ramia004,01,1,2,-1,lopeo001,,,1,0
ARI202507010,2025/07/01,PHO01,1,0,1,3,2,yastm001,L,gallz001,R,mccaj001,dever001,32,0,0,0,yastm001,,,1,0
ARI202507060,2025/07/06,PHO01,2,1,2,13,2,mccaj003,L,lorem002,R,fermf002,gricr001,10,0,0,0,mccaj003,,,1,0
ARI202507060,2025/07/06,PHO01,5,0,0,30,2,caglj001,L,desca001,R,herrj003,loftn001,01,2,0,2,caglj001,,,1,0
ARI202507060,2025/07/06,PHO01,9,0,2,71,2,ravej001,L,jarvb001,R,herrj003,indij001,00,4,0,4,ravej001,,,1,0
ARI202507180,2025/07/18,PHO01,7,0,2,56,2,winnm001,R,pfaab001,R,herrj003,pagep001,21,0,6,-6,winnm001,,contw001,1,0
ARI202507190,2025/07/19,PHO01,2,1,1,19,2,perdg001,B,grays001,R,pagep001,gurrl001,31,5,0,5,perdg001,,,1,0
ARI202507200,2025/07/20,PHO01,1,1,1,9,2,perdg001,B,mikom001,R,pozoy001,naylj001,10,1,0,1,perdg001,,,1,0
ARI202507200,2025/07/20,PHO01,3,0,0,22,3,scotv001,L,kellm002,R,herrj003,donob001,00,0,4,-4,,scotv001,,1,0
ARI202507200,2025/07/20,PHO01,7,1,2,63,2,carrc005,L,romej002,L,pozoy001,gricr001,11,5,2,3,carrc005,,,1,0
ARI202507210,2025/07/21,PHO01,5,1,1,42,3,carrc005,L,gordc001,L,carav001,gurrl001,11,2,4,-2,,carrc005,,1,0
ARI202507210,2025/07/21,PHO01,9,0,0,77,2,mccoc001,R,richt001,R,mccaj001,mattb001,11,6,3,3,mccoc001,,,1,0
ARI202507220,2025/07/22,PHO01,8,0,2,70,2,hummc001,B,woodj003,R,herrj003,shorz001,02,2,1,1,hummc001,,,1,0
ARI202507230,2025/07/23,PHO01,1,0,0,2,2,tramt001,L,pfaab001,R,mccaj001,carav001,02,0,0,0,tramt001,,,1,0
ARI202507230,2025/07/23,PHO01,7,0,2,59,H,tramt001,L,richt001,R,mccaj001,diazy004,01,2,1,1,carav001,,tramt001,0,0
ARI202508040,2025/08/04,PHO01,4,1,1,40,2,gurrl001,R,searj001,L,fermf002,lockt001,00,5,1,4,gurrl001,,carrc005,0,0
ARI202508050,2025/08/05,PHO01,2,1,2,19,2,thoma004,L,darvy001,R,diaze005,herrj003,22,2,2,0,thoma004,,,0,0
ARI202508050,2025/08/05,PHO01,4,0,1,29,2,cronj001,L,nelsr003,R,herrj003,iglej001,10,2,2,0,cronj001,,,0,0
ARI202508050,2025/08/05,PHO01,9,0,1,90,2,bogax001,R,saala001,L,herrj003,laurr001,00,5,5,0,bogax001,,,1,0
ARI202508060,2025/08/06,PHO01,5,0,2,36,H,cronj001,L,beekj001,L,mccaj001,arral001,00,0,2,-2,iglej001,,cronj001,0,0
ARI202508080,2025/08/08,PHO01,7,0,1,54,2,doylb001,R,gravk001,R,mccaj001,amada001,01,1,6,-5,doylb001,,,1,0
ARI202508090,2025/08/09,PHO01,1,1,1,8,2,gurrl001,R,blalb001,R,goodh001,delca001,11,1,0,1,gurrl001,,perdg001,1,0
ARI202508090,2025/08/09,PHO01,2,1,1,20,2,alexb001,R,blalb001,R,goodh001,herrj003,22,1,3,-2,alexb001,,,0,0
ARI202508090,2025/08/09,PHO01,3,0,1,24,2,tovae001,R,rodre004,L,herrj003,beckj003,00,3,1,2,tovae001,,,1,0
ARI202508180,2025/08/18,PHO01,1,0,2,5,3,kwans001,L,gallz001,R,mccaj001,naylb001,01,0,0,0,ramij003,kwans001,,1,1
ARI202508180,2025/08/18,PHO01,1,0,2,5,2,ramij003,B,gallz001,R,mccaj001,naylb001,01,0,0,0,ramij003,kwans001,,1,1
ARI202508190,2025/08/19,PHO01,7,1,1,64,2,perdg001,B,herrt002,L,hedga001,martk001,00,4,4,0,perdg001,,,1,0
ARI202508190,2025/08/19,PHO01,7,1,2,68,2,carrc005,L,enrin001,R,hedga001,gurrl001,00,4,4,0,carrc005,,perdg001,1,0
ARI202508190,2025/08/19,PHO01,8,0,1,74,2,ariag002,R,hoffa001,R,herrj003,jonen002,22,4,6,-2,ariag002,,,1,0
ARI202508220,2025/08/22,PHO01,4,1,2,39,2,perdg001,B,molls001,L,trevj001,carrc005,21,4,2,2,perdg001,,,0,0
ARI202508230,2025/08/23,PHO01,1,1,2,7,3,carrc005,L,abboa001,L,trevj001,gurrl001,02,0,0,0,,carrc005,,1,0
ARI202508230,2025/08/23,PHO01,2,0,2,17,3,haysa001,R,crisn001,R,moreg001,trevj001,10,0,3,-3,hayek001,haysa001,,1,1
ARI202508230,2025/08/23,PHO01,2,0,2,17,2,hayek001,R,crisn001,R,moreg001,trevj001,10,0,3,-3,hayek001,haysa001,,1,1
ARI202508230,2025/08/23,PHO01,3,1,0,28,2,perdg001,B,abboa001,L,trevj001,carrc005,02,3,0,3,perdg001,,,1,0
ARI202508240,2025/08/24,PHO01,1,1,2,8,2,carrc005,L,singb001,R,banfw001,smitp002,00,1,0,1,carrc005,,,1,0
ARI202508240,2025/08/24,PHO01,2,0,2,14,3,haysa001,R,gallz001,R,mccaj001,mclam001,00,0,1,-1,hayek001,haysa001,,1,1
ARI202508240,2025/08/24,PHO01,2,0,2,14,2,hayek001,R,gallz001,R,mccaj001,mclam001,00,0,1,-1,hayek001,haysa001,,1,1
ARI202508240,2025/08/24,PHO01,3,1,2,27,2,carrc005,L,singb001,R,banfw001,smitp002,31,1,0,1,carrc005,,,1,0
ARI202509010,2025/09/01,PHO01,6,1,1,46,2,carrc005,L,corbp001,L,higak001,barrj004,11,3,3,0,carrc005,,,1,0
ARI202509010,2025/09/01,PHO01,6,1,2,48,3,carrc005,L,corbp001,L,higak001,alexb001,00,3,3,0,,carrc005,,1,0
ARI202509020,2025/09/02,PHO01,1,0,2,4,2,smitj007,L,crisn001,R,moreg001,tellr001,11,0,0,0,smitj007,,,1,0
ARI202509020,2025/09/02,PHO01,4,1,1,33,2,alexb001,R,latzj001,L,heimj001,vargi001,02,0,2,-2,alexb001,,,0,0
ARI202509030,2025/09/03,PHO01,5,0,2,35,2,helmm001,R,gallz001,R,moreg001,smitj007,11,0,2,-2,helmm001,,,1,0
ARI202509030,2025/09/03,PHO01,7,0,0,51,2,osuna003,L,thomr007,R,moreg001,durae002,30,0,2,-2,osuna003,,,1,0
ARI202509050,2025/09/05,PHO01,1,1,2,8,2,carrc005,L,tollp001,L,narvc002,alexb001,00,1,0,1,carrc005,,,1,0
ARI202509050,2025/09/05,PHO01,8,0,0,72,2,stort001,R,saala001,L,moreg001,gonzr003,00,3,6,-3,stort001,,brega001,1,0
ARI202509060,2025/09/06,PHO01,3,1,1,25,2,carrc005,L,gioll001,R,narvc002,delca001,00,3,1,2,carrc005,,,0,0
ARI202509060,2025/09/06,PHO01,8,1,1,76,2,thoma004,L,bernb001,L,narvc002,lockt001,22,5,1,4,thoma004,,,0,0
ARI202509070,2025/09/07,PHO01,4,1,2,31,3,carrc005,L,bellb002,R,wongc001,alexb001,01,1,1,0,,carrc005,,1,0
ARI202509070,2025/09/07,PHO01,7,0,0,50,2,stort001,R,thomr007,R,moreg001,lowen001,00,1,3,-2,stort001,,,1,0
ARI202509070,2025/09/07,PHO01,7,0,2,57,2,hamid002,L,woodj003,R,moreg001,wongc001,10,2,3,-1,hamid002,,lowen001,1,0
ARI202509070,2025/09/07,PHO01,7,1,1,68,3,lockt001,R,whitg002,R,wongc001,perdg001,11,4,4,0,lawlj001,lockt001,,1,1
ARI202509070,2025/09/07,PHO01,7,1,1,68,2,lawlj001,R,whitg002,R,wongc001,perdg001,11,4,4,0,lawlj001,lockt001,,1,1
ARI202509170,2025/09/17,PHO01,2,1,1,13,2,alexb001,R,verlj001,R,bailp001,mccaj001,10,0,0,0,alexb001,,,0,0
ARI202509170,2025/09/17,PHO01,4,1,2,28,2,carrc005,L,verlj001,R,bailp001,alexb001,12,0,0,0,carrc005,,perdg001,1,0
ARI202509190,2025/09/19,PHO01,1,1,2,9,2,alexb001,R,walkt004,R,realj001,delca001,00,2,0,2,alexb001,,,0,0
ARI202509190,2025/09/19,PHO01,6,0,1,50,2,marsb002,L,beekj001,L,moreg001,castn001,32,2,2,0,marsb002,,,1,0
ARI202509190,2025/09/19,PHO01,6,0,2,53,2,wilsw002,R,rasht001,R,moreg001,stotb001,00,3,2,1,wilsw002,,,0,0
ARI202509210,2025/09/21,PHO01,6,1,2,59,2,carrc005,L,mayzt001,L,realj001,moreg001,00,7,0,7,carrc005,,martk001,1,0
ARI202509230,2025/09/23,PHO01,8,1,1,74,2,moreg001,R,vesia001,L,rortb001,alexb001,11,3,4,-1,moreg001,carrc005,,0,0
ARI202509240,2025/09/24,PHO01,1,1,2,9,2,carrc005,L,snelb001,L,rortb001,alexb001,20,1,1,0,carrc005,,,1,0
ARI202509240,2025/09/24,PHO01,1,1,2,10,3,carrc005,L,snelb001,L,rortb001,alexb001,22,1,1,0,,carrc005,,1,0
ARI202509240,2025/09/24,PHO01,3,0,2,24,2,freef001,L,nelsr003,R,mccaj001,muncm001,11,1,1,0,freef001,,bettm001,1,0
ARI202509240,2025/09/24,PHO01,4,1,1,38,3,alexb001,R,snelb001,L,rortb001,tawat001,32,1,3,-2,,alexb001,,1,0
NLS202507150,2025/07/15,ATL03,6,1,0,71,2,tatif002,R,bubik001,L,kirka001,donob001,10,2,0,2,tatif002,,,1,0
NLS202507150,2025/07/15,ATL03,7,0,1,88,2,garcm003,R,rodrr010,R,goodh001,wittb002,00,3,6,-3,garcm003,,,1,0
NLS202507150,2025/07/15,ATL03,9,0,2,121,2,kwans001,L,diaze006,R,goodh001,arozr001,00,6,6,0,kwans001,,,1,0
ATH202504010,2025/04/01,SAC01,7,0,2,63,2,hoern001,R,fergt001,R,langs001,crowp001,12,7,4,3,hoern001,,turnj001,1,0
ATH202504020,2025/04/02,SAC01,2,0,1,11,2,hoern001,R,sprij001,L,langs001,shawm002,00,0,0,0,hoern001,,,1,0
ATH202504020,2025/04/02,SAC01,2,0,1,12,3,hoern001,R,sprij001,L,langs001,shawm002,31,0,0,0,,hoern001,,1,0
ATH202504020,2025/04/02,SAC01,4,0,1,39,2,tuckk001,L,spenm001,R,langs001,swand001,00,6,2,4,tuckk001,,,1,0
ATH202504020,2025/04/02,SAC01,7,0,1,64,2,crowp001,L,perda001,L,langs001,shawm002,02,8,2,6,crowp001,,,1,0
ATH202504070,2025/04/07,SAC01,8,1,1,77,2,wilsj006,R,adamj002,R,diaze005,brows003,11,4,5,-1,wilsj006,,,0,0
ATH202504070,2025/04/07,SAC01,9,0,1,83,2,heywj001,L,murdn001,R,langs001,diaze005,11,5,4,1,heywj001,,,0,0
ATH202504090,2025/04/09,SAC01,1,0,2,5,2,machm001,R,bidoo001,R,langs001,gonzo001,01,0,0,0,machm001,,bogax001,1,0
ATH202504090,2025/04/09,SAC01,4,0,1,31,2,lockb001,R,bidoo001,R,langs001,maldm001,01,1,1,0,lockb001,,,1,0
ATH202504090,2025/04/09,SAC01,8,1,2,73,2,butll001,L,adamj002,R,maldm001,rookb001,12,1,2,-1,butll001,,,1,0
ATH202504110,2025/04/11,SAC01,4,0,0,30,2,acunl001,R,searj001,L,langs001,torrl001,01,2,1,1,acunl001,,,1,0
ATH202504120,2025/04/12,SAC01,6,1,2,54,2,bledj001,L,peted003,L,sengh001,urial001,02,2,1,1,bledj001,,,0,0
ATH202504220,2025/04/22,SAC01,1,1,1,9,2,butll001,L,corbp001,L,higak001,sodet001,00,0,2,-2,butll001,,,1,0
ATH202504220,2025/04/22,SAC01,4,1,1,34,2,langs001,R,corbp001,L,higak001,bledj001,31,2,3,-1,langs001,,,1,0
ATH202504220,2025/04/22,SAC01,8,0,2,87,2,langw001,R,lopej007,L,langs001,garca005,02,8,3,5,langw001,,,1,0
ATH202504230,2025/04/23,SAC01,2,0,2,16,2,burgj001,R,searj001,L,langs001,heimj001,12,0,4,-4,burgj001,,,0,0
ATH202504250,2025/04/25,SAC01,1,1,2,7,2,sodet001,L,gilbt001,L,thaim001,langs001,00,0,0,0,sodet001,,,1,0
ATH202504250,2025/04/25,SAC01,4,0,0,25,2,robel002,R,sevel001,R,langs001,benia002,02,0,0,0,robel002,,,0,0
ATH202504260,2025/04/26,SAC01,6,0,1,46,3,taylm002,R,sprij001,L,perej004,dalbb001,22,6,1,5,,taylm002,,1,0
ATH202504260,2025/04/26,SAC01,7,0,0,56,2,robel002,R,murdn001,R,perej004,quere001,10,7,1,6,robel002,,,1,0
ATH202504270,2025/04/27,SAC01,3,0,2,23,2,robel002,R,bidoo001,R,langs001,quere001,02,1,1,0,robel002,,vargm001,1,0
ATH202504270,2025/04/27,SAC01,5,1,0,42,2,kurtn001,L,martd006,R,thaim001,schum002,32,1,1,0,kurtn001,,,0,0
ATH202504270,2025/04/27,SAC01,7,0,2,58,2,robel002,R,sterj001,R,langs001,quere001,10,1,1,0,robel002,,palaj001,1,0
ATH202505050,2025/05/05,SAC01,1,0,2,4,2,crawj002,L,sevel001,R,langs001,ralec001,31,0,0,0,crawj002,,,1,0
ATH202505060,2025/05/06,SAC01,1,1,2,9,2,rookb001,R,hance001,R,garvm001,andum001,02,0,1,-1,rookb001,,,1,0
ATH202505060,2025/05/06,SAC01,3,1,2,28,2,rookb001,R,hance001,R,garvm001,sodet001,12,2,2,0,rookb001,,,1,0
ATH202505060,2025/05/06,SAC01,8,0,2,73,2,moord002,R,sterj001,R,langs001,mastm001,01,2,2,0,moord002,,,1,0
ATH202505060,2025/05/06,SAC01,8,1,2,83,2,andum001,R,snidc001,R,garvm001,wilsj006,22,3,2,1,andum001,,sodet001,1,0
ATH202505070,2025/05/07,SAC01,5,0,1,38,2,moord002,R,hoglg001,R,perej004,willb004,12,0,5,-5,moord002,,,1,0
ATH202505070,2025/05/07,SAC01,8,0,2,71,2,arozr001,R,murdn001,R,perej004,tavel001,01,4,5,-1,arozr001,,,1,0
ATH202505070,2025/05/07,SAC01,8,0,2,73,2,tavel001,B,murdn001,R,perej004,moord002,01,5,5,0,tavel001,,,1,0
ATH202505090,2025/05/09,SAC01,7,0,2,57,3,volpa001,R,harrh002,L,langs001,cabro002,00,5,0,5,escaj001,volpa001,,1,1
ATH202505090,2025/05/09,SAC01,7,0,2,57,2,escaj001,L,harrh002,L,langs001,cabro002,00,5,0,5,escaj001,volpa001,,1,1
ATH202505100,2025/05/10,SAC01,1,1,2,7,3,wilsj006,R,rodoc001,L,wella002,langs001,00,0,0,0,,wilsj006,,1,0
ATH202505190,2025/05/19,SAC01,1,1,2,10,2,langs001,R,sorij002,R,ohopl001,kurtn001,22,2,1,1,langs001,,,1,0
ATH202505190,2025/05/19,SAC01,2,1,2,20,2,bledj001,L,sorij002,R,ohopl001,butll001,00,2,1,1,bledj001,,,0,0
ATH202505190,2025/05/19,SAC01,3,1,1,30,3,butll001,L,sorij002,R,ohopl001,rookb001,21,2,4,-2,wilsj006,butll001,,1,1
ATH202505190,2025/05/19,SAC01,3,1,1,30,2,wilsj006,R,sorij002,R,ohopl001,rookb001,21,2,4,-2,wilsj006,butll001,,1,1
ATH202505190,2025/05/19,SAC01,9,1,2,85,2,wilsj006,R,jansk001,R,ohopl001,sodet001,00,3,4,-1,wilsj006,,,1,0
ATH202505200,2025/05/20,SAC01,3,0,1,19,2,parik002,R,hoglg001,R,langs001,netoz001,00,0,1,-1,parik002,,,1,0
ATH202505200,2025/05/20,SAC01,9,0,0,81,2,parik002,R,malda001,R,langs001,netoz001,00,5,4,1,parik002,,,1,0
ATH202505210,2025/05/21,SAC01,5,1,2,55,2,butll001,L,andes002,R,ohopl001,langs001,12,4,6,-2,butll001,,urial001,1,0
ATH202505210,2025/05/21,SAC01,8,0,2,86,2,newmk001,R,kroom002,L,langs001,andet001,22,8,5,3,newmk001,,adelj001,1,0
ATH202505210,2025/05/21,SAC01,9,0,1,96,3,netoz001,R,kroom002,L,langs001,wardt002,21,8,5,3,,netoz001,,1,0
ATH202505230,2025/05/23,SAC01,8,0,1,57,2,turnt001,R,sterj001,R,langs001,harpb003,22,1,0,1,turnt001,,,1,0
ATH202505230,2025/05/23,SAC01,9,0,2,73,2,rojaj003,R,millm004,R,langs001,turnt001,02,3,0,3,rojaj003,,,1,0
ATH202505240,2025/05/24,SAC01,1,0,0,2,2,turnt001,R,sprij001,L,langs001,harpb003,20,0,0,0,turnt001,,,1,0
ATH202505240,2025/05/24,SAC01,5,1,2,45,2,langs001,R,sancc002,L,realj001,andum001,00,2,3,-1,langs001,,,1,0
ATH202505240,2025/05/24,SAC01,6,0,1,52,2,castn001,R,sprij001,L,langs001,bohma001,01,4,3,1,castn001,,,1,0
ATH202505240,2025/05/24,SAC01,7,0,0,71,2,marsb002,L,otanm001,R,langs001,keplm001,11,4,5,-1,marsb002,,,1,0
ATH202505250,2025/05/25,SAC01,9,0,2,79,2,bohma001,R,millm004,R,maciw001,marsb002,00,4,5,-1,bohma001,,,0,0
ATH202506020,2025/06/02,SAC01,4,1,2,37,2,avand001,L,ryanj002,R,vazqc001,clard004,12,1,6,-5,avand001,,,1,0
ATH202506020,2025/06/02,SAC01,4,1,2,39,2,clard004,R,ryanj002,R,vazqc001,butll001,22,1,6,-5,clard004,,avand001,1,0
ATH202506020,2025/06/02,SAC01,6,0,2,58,2,buxtb001,R,harrh002,L,langs001,larnt001,22,8,4,4,buxtb001,,vazqc001,1,0
ATH202506040,2025/06/04,SAC01,3,0,2,21,2,lee-b002,B,sprij001,L,langs001,jeffr002,12,1,0,1,lee-b002,,,1,0
ATH202506050,2025/06/05,SAC01,4,1,2,36,2,butll001,L,alcaj001,R,jeffr002,wilsj006,00,7,1,6,butll001,,,1,0
ATH202506060,2025/06/06,SAC01,8,1,2,91,2,urial001,R,sotog003,L,rutsa001,brows003,02,5,4,1,urial001,,,1,0
ATH202506070,2025/06/07,SAC01,2,1,2,23,2,sodet001,L,mortc002,R,handm001,brows003,00,4,1,3,sodet001,,,1,0
ATH202506070,2025/06/07,SAC01,7,0,1,72,2,hendg002,L,harrh002,L,maciw001,laurr001,00,6,4,2,hendg002,,,1,0
ATH202506080,2025/06/08,SAC01,2,0,2,14,2,rivee001,R,lopej007,L,perej004,carld002,12,0,1,-1,rivee001,,uriar001,1,0
ATH202506080,2025/06/08,SAC01,4,0,2,34,2,mayoc001,R,lopej007,L,perej004,rivee001,12,1,4,-3,mayoc001,,,1,0
ATH202506170,2025/06/17,SAC01,1,0,2,7,2,meyej002,R,searj001,L,wynna001,smitc010,12,2,0,2,meyej002,,walkc002,0,0
ATH202506170,2025/06/17,SAC01,5,0,1,44,3,smitc010,R,bidoo001,R,wynna001,hummc001,32,7,0,7,dubom001,smitc010,,0,0
ATH202506180,2025/06/18,SAC01,3,1,1,27,2,wilsj006,R,valdf001,L,diazy004,rookb001,00,1,1,0,wilsj006,,,0,0
ATH202506190,2025/06/19,SAC01,6,1,2,55,2,maciw001,R,ort-k001,R,carav001,clard004,00,3,1,2,maciw001,,,1,0
ATH202506200,2025/06/20,SAC01,8,1,2,66,2,sodet001,L,bibet001,R,naylb001,urial001,00,4,1,3,sodet001,,,1,0
ATH202506210,2025/06/21,SAC01,8,0,1,73,2,thoml002,R,harrh002,L,wynna001,rodrj009,10,4,1,3,thoml002,,,1,0
ATH202506220,2025/06/22,SAC01,2,0,1,11,2,marta008,B,searj001,L,maciw001,ariag002,00,0,0,0,marta008,,,1,0
ATH202507100,2025/07/10,SAC01,2,1,2,16,2,clard004,R,stris002,R,murps001,butll001,01,3,0,3,clard004,,,1,0
ATH202507100,2025/07/10,SAC01,4,1,0,31,2,sodet001,L,stris002,R,murps001,muncm002,32,3,3,0,sodet001,,,0,0
ATH202507100,2025/07/10,SAC01,10,0,2,86,3,ozunm001,R,sterj001,R,langs001,baldd001,02,4,4,0,,ozunm001,,1,0
ATH202507110,2025/07/11,SAC01,1,1,2,8,2,kurtn001,L,schem001,R,kirka001,langs001,02,0,0,0,kurtn001,,,1,0
ATH202507110,2025/07/11,SAC01,5,0,2,39,2,guerv002,R,sevel001,R,langs001,barga001,01,1,0,1,guerv002,,sprig001,1,1
ATH202507110,2025/07/11,SAC01,5,0,2,39,H,sprig001,R,sevel001,R,langs001,barga001,01,1,0,1,guerv002,,sprig001,1,1
