game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
PIT202408270,2024/08/27,PIT08,3,1,2,3,cruzo001,L,steej002,L,amaym001,delab001,11,2,0,2,,cruzo001,,1,0
PIT202408280,2024/08/28,PIT08,1,0,2,2,bellc002,L,skenp001,R,grany001,parei001,12,1,0,1,bellc002,,,1,0
PIT202408280,2024/08/28,PIT08,2,0,0,2,hoern001,R,skenp001,R,grany001,swand001,02,1,1,0,hoern001,,,1,0
PIT202408280,2024/08/28,PIT08,5,1,0,2,cruzo001,L,smyld001,L,bethc001,tellr001,21,8,3,5,cruzo001,,reynb001,1,0
PIT202408280,2024/08/28,PIT08,8,0,1,3,bethc001,R,chapa001,L,davih001,happi001,10,7,10,-3,,bethc001,,1,0
PIT202408280,2024/08/28,PIT08,9,0,2,2,swand001,R,bednd001,R,davih001,crowp001,10,9,10,-1,swand001,,parei001,1,0
PIT202409050,2024/09/05,PIT08,1,0,0,2,crewd001,R,faltb001,L,grany001,woodj004,01,0,0,0,crewd001,,,1,0
PIT202409050,2024/09/05,PIT08,2,1,2,2,reynb001,B,irvij001,R,ruizk001,cruzo001,22,3,3,0,reynb001,,kinei001,1,0
PIT202409050,2024/09/05,PIT08,6,1,1,2,delab001,R,lasoj001,L,ruizk001,kinei001,00,6,3,3,delab001,,trioj001,1,0
PIT202409071,2024/09/07,PIT08,9,0,0,2,crewd001,R,bednd001,R,bartj003,gallj002,10,4,2,2,crewd001,,,1,0
PIT202409071,2024/09/07,PIT08,9,0,1,3,crewd001,R,bednd001,R,bartj003,abrac001,00,4,2,2,gallj002,crewd001,,1,1
PIT202409071,2024/09/07,PIT08,9,0,1,2,gallj002,L,bednd001,R,bartj003,abrac001,00,4,2,2,gallj002,crewd001,,1,1
PIT202409072,2024/09/07,PIT08,1,0,1,2,woodj004,L,kellm003,R,grany001,chapa002,01,0,0,0,woodj004,,,1,0
PIT202409072,2024/09/07,PIT08,6,1,2,2,kinei001,R,raint003,R,milld003,joe-c001,00,4,2,2,kinei001,,,0,0
PIT202409072,2024/09/07,PIT08,7,0,0,2,milld003,B,borur001,L,grany001,abrac001,12,2,4,-2,milld003,,,1,0
PIT202409072,2024/09/07,PIT08,9,0,2,3,ruizk001,B,holdc001,R,bartj003,crewd001,00,8,6,2,tenaj001,ruizk001,,1,1
PIT202409072,2024/09/07,PIT08,9,0,2,2,tenaj001,L,holdc001,R,bartj003,crewd001,00,8,6,2,tenaj001,ruizk001,,1,1
PIT202409080,2024/09/08,PIT08,3,1,2,H,gonzn001,R,corbp001,L,ruizk001,willa005,22,5,2,3,taylm002,,gonzn001,0,0
PIT202409100,2024/09/10,PIT08,2,1,2,2,gonzn001,R,ollea001,R,perej004,kinei001,01,2,0,2,gonzn001,,,0,0
PIT202409110,2024/09/11,PIT08,1,1,2,2,cruzo001,L,bermj001,L,fortn001,delab001,00,2,0,2,cruzo001,,gonzn001,1,0
PIT202409110,2024/09/11,PIT08,5,0,1,2,sancj003,L,faltb001,L,bartj003,pachc001,11,0,3,-3,sancj003,,,1,0
PIT202409140,2024/09/14,PIT08,5,0,0,3,garcm003,R,kellm003,R,grany001,phamt001,11,2,0,2,isbek001,garcm003,,1,1
PIT202409140,2024/09/14,PIT08,5,0,0,2,isbek001,L,kellm003,R,grany001,phamt001,11,2,0,2,isbek001,garcm003,,1,1
PIT202409140,2024/09/14,PIT08,6,0,1,2,fermf002,R,kellm003,R,grany001,fraza001,32,4,1,3,fermf002,,,1,0
PIT202409140,2024/09/14,PIT08,9,0,0,2,garcm003,R,bednd001,R,bartj003,isbek001,00,5,1,4,garcm003,,,1,0
PIT202409140,2024/09/14,PIT08,9,0,0,3,garcm003,R,bednd001,R,bartj003,isbek001,22,5,1,4,,garcm003,,1,0
PIT202409140,2024/09/14,PIT08,9,0,0,2,isbek001,L,bednd001,R,bartj003,phamt001,00,5,1,4,isbek001,,garcm003,1,0
PIT202409240,2024/09/24,PIT08,2,0,1,2,adamw002,R,faltb001,L,bartj003,hoskr001,10,0,0,0,adamw002,,,1,0
PIT202409250,2024/09/25,PIT08,1,0,0,2,turab002,L,ortil003,R,grany001,chouj001,32,0,0,0,turab002,,,1,0
PIT202409250,2024/09/25,PIT08,4,0,1,2,contw002,R,ortil003,R,grany001,adamw002,00,1,0,1,contw002,,,1,0
PIT202409250,2024/09/25,PIT08,4,1,0,2,kinei001,R,peraf001,R,contw002,reynb001,32,0,1,-1,kinei001,,,1,0
PIT202409260,2024/09/26,PIT08,2,0,1,3,bauej001,L,kellm003,R,bartj003,perkb002,32,0,0,0,,bauej001,,1,0
PIT202409260,2024/09/26,PIT08,4,0,1,2,adamw002,R,kellm003,R,bartj003,bauej001,32,1,0,1,adamw002,,,1,0
PIT202409260,2024/09/26,PIT08,8,0,1,3,frels001,L,mlodc001,R,bartj003,haase001,01,5,2,3,ortij005,frels001,,1,1
PIT202409260,2024/09/26,PIT08,8,0,1,2,ortij005,R,mlodc001,R,bartj003,haase001,01,5,2,3,ortij005,frels001,,1,1
SDN202403200,2024/03/20,SEO01,3,0,2,2,ohtas001,L,darvy001,R,campl002,freef001,00,0,0,0,ohtas001,,,1,0
SDN202403280,2024/03/28,SAN02,5,0,2,2,lee-j001,L,darvy001,R,campl002,solej001,00,1,0,1,lee-j001,,,0,0
SDN202403280,2024/03/28,SAN02,6,1,2,2,kim-h002,R,webbl001,R,bailp001,azocj001,01,2,1,1,kim-h002,,tatif002,1,0
SDN202403280,2024/03/28,SAN02,7,1,0,2,wadet002,L,jackl001,R,bailp001,merrj002,22,2,3,-1,wadet002,,campl002,1,0
SDN202404010,2024/04/01,SAN02,6,0,0,2,winnm001,R,britj003,R,campl002,donob001,21,4,1,3,winnm001,,,1,0
SDN202404020,2024/04/02,SAN02,5,1,2,2,tatif002,R,mikom001,R,contw001,kim-h002,11,2,1,1,tatif002,,,1,0
SDN202404030,2024/04/03,SAN02,1,1,0,2,bogax001,R,thomz002,L,herri001,tatif002,12,0,0,0,bogax001,,,1,0
SDN202404030,2024/04/03,SAN02,2,1,2,2,tatif002,R,thomz002,L,herri001,cronj001,00,2,0,2,tatif002,,,1,0
SDN202404030,2024/04/03,SAN02,3,1,1,2,kim-h002,R,thomz002,L,herri001,profj001,01,2,0,2,kim-h002,,,1,0
SDN202404030,2024/04/03,SAN02,4,0,0,2,donob001,L,musgj001,R,higak001,goldp001,32,0,2,-2,donob001,,,0,0
SDN202404030,2024/04/03,SAN02,4,0,2,2,arenn001,R,musgj001,R,higak001,gormn001,02,1,2,-1,arenn001,,,0,0
SDN202404080,2024/04/08,SAN02,3,0,2,2,hoern001,R,darvy001,R,campl002,taucm001,20,4,0,4,hoern001,,,0,0
SDN202404080,2024/04/08,SAN02,3,1,2,2,cronj001,L,assaj001,R,amaym001,machm001,11,0,4,-4,cronj001,,,0,0
SDN202404090,2024/04/09,SAN02,3,1,2,2,wadet002,L,browb006,R,gomey001,bogax001,01,0,0,0,wadet002,,,1,0
SDN202404100,2024/04/10,SAN02,2,1,1,3,kim-h002,R,hendk001,R,amaym001,merrj002,11,1,0,1,campl002,kim-h002,,1,0
SDN202404100,2024/04/10,SAN02,2,1,2,2,merrj002,L,hendk001,R,amaym001,wadet002,21,2,0,2,merrj002,,,1,0
SDN202404190,2024/04/19,SAN02,7,0,1,2,bichb001,R,koles001,R,higak001,guerv002,12,5,1,4,bichb001,,,1,0
SDN202404200,2024/04/20,SAN02,9,0,0,2,varsd001,L,matsy001,L,campl002,kirka001,22,4,2,2,varsd001,,,1,0
SDN202404210,2024/04/21,SAN02,1,1,2,2,profj001,B,bassc001,R,jansd001,kim-h002,00,1,0,1,profj001,,machm001,1,0
SDN202404210,2024/04/21,SAN02,4,0,1,2,bichb001,R,musgj001,R,campl002,varsd001,22,2,2,0,bichb001,,,0,0
SDN202404210,2024/04/21,SAN02,8,1,1,2,kim-h002,R,pearn001,R,jansd001,campl002,00,4,3,1,kim-h002,,,1,0
SDN202404210,2024/04/21,SAN02,8,1,1,3,kim-h002,R,pearn001,R,jansd001,campl002,21,4,3,1,,kim-h002,,1,0
SDN202404260,2024/04/26,SAN02,4,0,1,2,turnt001,R,musgj001,R,campl002,harpb003,32,6,1,5,turnt001,,,1,0
SDN202404280,2024/04/28,SAN02,8,0,2,2,stotb001,L,peraw002,L,campl002,rojaj003,12,7,6,1,stotb001,,,1,0
SDN202404300,2024/04/30,SAN02,3,0,2,2,bensw001,L,darvy001,R,campl002,delae003,00,0,0,0,bensw001,,fairs001,1,0
SDN202404300,2024/04/30,SAN02,6,0,2,2,indij001,R,deloe001,R,campl002,espis001,12,2,5,-3,indij001,,,1,0
SDN202404300,2024/04/30,SAN02,6,1,1,2,tatif002,R,farmb001,R,maill001,cronj001,10,6,2,4,tatif002,,profj001,1,0
SDN202405010,2024/05/01,SAN02,4,0,2,2,stees001,R,musgj001,R,campl002,martn003,11,1,0,1,stees001,,,1,0
SDN202405010,2024/05/01,SAN02,4,1,2,2,wadet002,L,ashcg001,R,maill001,profj001,00,0,1,-1,wadet002,,merrj002,1,0
SDN202405110,2024/05/11,SAN02,8,0,2,2,pagea001,R,britj003,R,higak001,lux-g001,22,5,0,5,pagea001,,,1,0
SDN202405120,2024/05/12,SAN02,1,1,1,2,machm001,R,buehw001,R,barna001,profj001,32,2,0,2,machm001,,,1,0
SDN202405120,2024/05/12,SAN02,4,1,1,2,merrj002,L,buehw001,R,barna001,campl002,21,2,0,2,merrj002,,,1,0
SDN202405120,2024/05/12,SAN02,5,1,1,2,profj001,B,varlg001,R,barna001,bogax001,12,3,0,3,profj001,,,0,0
SDN202405120,2024/05/12,SAN02,8,1,1,2,merrj002,L,crisn001,R,barna001,campl002,12,4,0,4,merrj002,,,1,0
SDN202405130,2024/05/13,SAN02,2,0,1,2,doylb001,R,vasqr001,R,campl002,cavej001,00,0,0,0,doylb001,,,1,0
SDN202405130,2024/05/13,SAN02,3,1,1,2,arral001,L,hudsd002,R,diaze005,tatif002,32,1,1,0,arral001,,,1,0
SDN202405130,2024/05/13,SAN02,4,0,2,2,blacc001,L,vasqr001,R,campl002,tovae001,00,4,1,3,blacc001,,,1,0
SDN202405130,2024/05/13,SAN02,4,0,2,2,tovae001,R,morea001,L,campl002,mcmar001,22,5,1,4,tovae001,,,1,0
SDN202405140,2024/05/14,SAN02,8,1,2,2,merrj002,L,mearn001,R,stalj001,campl002,12,3,6,-3,merrj002,,profj001,1,0
SDN202405150,2024/05/15,SAN02,4,1,0,2,profj001,B,gomba001,L,stalj001,tatif002,32,0,5,-5,profj001,,,1,0
SDN202405240,2024/05/24,SAN02,4,0,1,2,bertj001,R,darvy001,R,campl002,volpa001,00,7,0,7,bertj001,,,1,0
SDN202405260,2024/05/26,SAN02,3,0,2,2,volpa001,R,musgj001,R,higak001,sotoj001,00,0,0,0,volpa001,,,0,0
SDN202405260,2024/05/26,SAN02,6,0,1,2,volpa001,R,musgj001,R,higak001,sotoj001,21,0,0,0,volpa001,,,1,0
SDN202405270,2024/05/27,SAN02,1,1,1,2,tatif002,R,roget003,L,bethc001,profj001,22,0,0,0,tatif002,,,0,0
SDN202405270,2024/05/27,SAN02,8,0,2,3,chisj001,L,matsy001,L,campl002,bellj005,12,1,2,-1,,chisj001,,1,0
SDN202405280,2024/05/28,SAN02,2,1,2,2,azocj001,R,luzaj001,L,fortn001,higak001,21,2,0,2,azocj001,,,1,0
SDN202405280,2024/05/28,SAN02,8,1,2,2,machm001,R,ramie006,R,fortn001,solad001,00,3,0,3,machm001,,,1,0
SDN202405290,2024/05/29,SAN02,2,0,1,2,gordn001,L,darvy001,R,campl002,brujv001,01,0,0,0,gordn001,,,1,0
SDN202405290,2024/05/29,SAN02,3,0,2,2,lopeo001,R,darvy001,R,campl002,brujv001,12,3,0,3,lopeo001,,gordn001,1,0
SDN202405290,2024/05/29,SAN02,5,0,1,2,gordn001,L,deloe001,R,campl002,lopeo001,12,4,1,3,gordn001,,burgj001,1,0
SDN202406060,2024/06/06,SAN02,1,0,0,2,carrc005,L,vasqr001,R,higak001,martk001,12,0,0,0,carrc005,,,1,0
SDN202406060,2024/06/06,SAN02,1,1,1,2,tatif002,R,ceccs001,R,moreg001,profj001,12,0,1,-1,tatif002,,,1,0
SDN202406060,2024/06/06,SAN02,3,1,1,3,tatif002,R,ceccs001,R,moreg001,profj001,12,0,3,-3,,tatif002,,0,0
SDN202406060,2024/06/06,SAN02,8,0,2,2,smitp002,L,deloe001,R,higak001,moreg001,00,4,3,1,smitp002,,,1,0
SDN202406060,2024/06/06,SAN02,8,1,2,2,wadet002,L,thomr007,R,moreg001,machm001,10,3,4,-1,wadet002,,solad001,1,0
SDN202406060,2024/06/06,SAN02,9,1,2,2,profj001,B,sewap001,R,moreg001,cronj001,02,3,4,-1,profj001,,,1,0
SDN202406070,2024/06/07,SAN02,1,0,1,2,pedej001,L,kingm002,R,campl002,walkc002,22,0,0,0,pedej001,,carrc005,1,0
SDN202406070,2024/06/07,SAN02,8,1,0,2,merrj002,L,casth002,R,moreg001,kim-h002,10,5,3,2,merrj002,,,1,0
SDN202406090,2024/06/09,SAN02,4,0,1,2,martk001,B,britj003,R,campl002,walkc002,12,7,3,4,martk001,,,1,0
SDN202406090,2024/06/09,SAN02,7,0,2,2,newmk001,R,koles001,R,campl002,carrc005,00,9,3,6,newmk001,,,0,0
SDN202406090,2024/06/09,SAN02,8,0,1,2,carrc005,L,koles001,R,campl002,pedej001,11,9,3,6,carrc005,,,1,0
SDN202406090,2024/06/09,SAN02,8,1,2,2,merrj002,L,thomr007,R,moreg001,kim-h002,01,3,9,-6,merrj002,,cronj001,1,0
SDN202406100,2024/06/10,SAN02,6,0,2,2,geloz001,R,ceasd001,R,campl002,schum002,22,1,3,-2,geloz001,,,1,0
SDN202406100,2024/06/10,SAN02,6,1,1,2,kim-h002,R,newcs001,L,langs001,campl002,10,3,1,2,kim-h002,,,1,0
SDN202406110,2024/06/11,SAN02,1,0,2,2,andum001,R,vasqr001,R,higak001,sodet001,22,1,0,1,andum001,,,0,0
SDN202406110,2024/06/11,SAN02,3,1,2,2,tatif002,R,searj001,L,mccak004,profj001,11,0,1,-1,tatif002,,higak001,1,0
SDN202406200,2024/06/20,SAN02,8,1,2,2,kim-h002,R,blalb001,R,contw002,arral001,00,6,4,2,kim-h002,,,1,0
SDN202406210,2024/06/21,SAN02,5,0,0,2,blact003,L,ceasd001,R,higak001,ortij005,00,0,1,-1,blact003,,,1,0
SDN202406220,2024/06/22,SAN02,1,0,1,2,turab002,L,vasqr001,R,higak001,yelic001,20,0,0,0,turab002,,,0,0
SDN202406220,2024/06/22,SAN02,3,0,1,2,turab002,L,vasqr001,R,higak001,contw002,00,0,0,0,turab002,,,0,0
SDN202406230,2024/06/23,SAN02,2,0,1,2,frels001,L,kingm002,R,sullb001,sancg002,32,1,0,1,frels001,,ortij005,1,0
SDN202406230,2024/06/23,SAN02,8,0,1,2,ortij005,R,britj003,R,sullb001,sancg002,10,6,1,5,ortij005,,,1,0
SDN202406240,2024/06/24,SAN02,5,0,1,3,younj004,R,waldm003,R,higak001,winkj002,12,1,3,-2,abrac001,younj004,,1,1
SDN202406240,2024/06/24,SAN02,5,0,1,2,abrac001,L,waldm003,R,higak001,winkj002,12,1,3,-2,abrac001,younj004,,1,1
SDN202406240,2024/06/24,SAN02,7,0,1,2,abrac001,L,morea001,L,higak001,thoml002,12,2,3,-1,abrac001,,,1,0
SDN202406260,2024/06/26,SAN02,1,0,2,2,thoml002,R,ceasd001,R,higak001,menej001,00,0,0,0,thoml002,,,0,0
SDN202407050,2024/07/05,SAN02,6,1,0,2,perad001,L,jacqj001,L,moreg001,kim-h002,01,5,2,3,perad001,,,1,0
SDN202407100,2024/07/10,SAN02,2,0,1,2,ralec001,B,kingm002,R,sullb001,frant002,12,0,0,0,ralec001,,,1,0
SDN202407100,2024/07/10,SAN02,7,0,2,2,moord002,R,morea001,L,sullb001,crawj002,22,2,0,2,moord002,,,1,0
SDN202407100,2024/07/10,SAN02,9,0,2,2,polaj001,B,suarr002,R,sullb001,moord002,00,2,0,2,polaj001,,,0,0
SDN202407130,2024/07/13,SAN02,2,1,2,2,solad001,R,loper003,R,murps001,perad001,22,0,0,0,solad001,,,1,0
SDN202407130,2024/07/13,SAN02,5,1,2,2,wadet002,L,loper003,R,murps001,arral001,20,1,0,1,wadet002,,,1,0
SDN202407140,2024/07/14,SAN02,4,0,0,2,albio001,B,vasqr001,R,higak001,rilea001,02,0,1,-1,albio001,,,1,0
SDN202407140,2024/07/14,SAN02,4,1,2,2,kim-h002,R,salec001,L,darnt001,higak001,11,1,1,0,kim-h002,,,1,0
SDN202407140,2024/07/14,SAN02,5,0,0,2,darnt001,R,vasqr001,R,higak001,rosae001,00,1,1,0,darnt001,,,1,0
SDN202407300,2024/07/30,SAN02,1,0,0,2,ohtas001,L,waldm003,R,higak001,smitw003,02,0,0,0,ohtas001,,,1,0
SDN202407300,2024/07/30,SAN02,7,0,1,2,ahmen001,R,morea001,L,higak001,smitw003,10,5,3,2,ahmen001,,,1,0
SDN202408040,2024/08/04,SAN02,7,1,2,2,bogax001,R,molia001,R,stalj001,johnb005,02,7,2,5,bogax001,,machm001,1,0
SDN202408120,2024/08/12,SAN02,6,0,1,2,cruzo001,L,hoeib001,R,higak001,bartj003,01,0,0,0,cruzo001,,,1,0
SDN202408120,2024/08/12,SAN02,8,1,1,2,kim-h002,R,santd003,R,bartj003,higak001,01,1,0,1,kim-h002,,johnb005,1,0
SDN202408130,2024/08/13,SAN02,1,1,0,2,arral001,L,ortil003,R,bartj003,profj001,21,0,0,0,arral001,,,1,0
SDN202408130,2024/08/13,SAN02,7,0,0,2,kinei001,R,adamj002,R,higak001,hayek001,00,0,2,-2,kinei001,,,1,0
SDN202408130,2024/08/13,SAN02,7,0,1,3,kinei001,R,adamj002,R,higak001,delab001,12,0,2,-2,,kinei001,,1,0
SDN202408130,2024/08/13,SAN02,7,1,0,2,perad001,L,hellb001,R,bartj003,kim-h002,00,2,0,2,perad001,,,0,0
SDN202408140,2024/08/14,SAN02,1,1,0,2,arral001,L,kellm003,R,grany001,profj001,00,0,0,0,arral001,,,1,0
SDN202408190,2024/08/19,SAN02,7,1,2,3,profj001,B,richt001,R,vazqc001,machm001,00,5,2,3,cronj001,profj001,,1,1
SDN202408190,2024/08/19,SAN02,7,1,2,2,cronj001,L,richt001,R,vazqc001,machm001,00,5,2,3,cronj001,profj001,,1,1
SDN202408200,2024/08/20,SAN02,6,0,2,2,miraj002,R,hoeib001,R,campl002,castw003,11,3,1,2,miraj002,,,0,0
SDN202408220,2024/08/22,SAN02,2,1,2,2,perad001,L,sevel001,R,alvaf001,campl002,02,0,1,-1,perad001,,bogax001,1,0
SDN202408220,2024/08/22,SAN02,5,1,2,2,machm001,R,sevel001,R,alvaf001,bogax001,01,1,3,-2,machm001,,arral001,1,0
SDN202408250,2024/08/25,SAN02,4,0,2,2,iglej001,R,perem004,L,campl002,torrl001,21,1,0,1,iglej001,,,1,0
SDN202408250,2024/08/25,SAN02,7,1,2,2,merrj002,L,buttj001,R,torrl001,perad001,22,0,2,-2,merrj002,,machm001,0,0
SDN202409020,2024/09/02,SAN02,3,1,1,2,arral001,L,hanib001,R,rogej004,tatif002,32,1,0,1,arral001,,,1,0
SDN202409020,2024/09/02,SAN02,7,0,2,2,sweet001,L,adamj002,R,higak001,rogej004,10,0,1,-1,sweet001,,,1,0
SDN202409040,2024/09/04,SAN02,3,0,1,2,vierm001,R,darvy001,R,campl002,carpk001,10,2,0,2,vierm001,,,1,0
SDN202409040,2024/09/04,SAN02,6,1,2,2,arral001,L,brieb001,R,dingd001,profj001,22,5,5,0,arral001,,perad001,1,0
SDN202409060,2024/09/06,SAN02,5,1,2,2,machm001,R,hjels001,R,bailp001,cronj001,01,4,0,4,machm001,,profj001,1,0
SDN202409060,2024/09/06,SAN02,6,0,0,2,chapm001,R,kingm002,R,higak001,wadel001,32,1,4,-3,chapm001,,,1,0
SDN202409080,2024/09/08,SAN02,5,0,1,2,chapm001,R,musgj001,R,higak001,confm001,11,6,0,6,chapm001,,,1,0
SDN202409160,2024/09/16,SAN02,2,1,2,2,bogax001,R,arris001,R,carav001,higak001,12,1,0,1,bogax001,,,1,0
SDN202409160,2024/09/16,SAN02,3,0,2,2,altuj001,R,darvy001,R,higak001,alvay001,00,0,1,-1,altuj001,,,1,0
SDN202409160,2024/09/16,SAN02,3,1,1,2,profj001,B,arris001,R,carav001,machm001,32,1,0,1,profj001,,,0,0
SDN202409160,2024/09/16,SAN02,8,1,0,2,machm001,R,scott004,R,carav001,merrj002,20,3,1,2,machm001,,,0,0
SDN202409170,2024/09/17,SAN02,6,1,1,2,tatif002,R,browh001,R,diazy004,machm001,10,0,2,-2,tatif002,,,1,0
SDN202409170,2024/09/17,SAN02,8,0,2,2,tuckk001,L,adamj002,R,diaze005,brega001,01,2,2,0,tuckk001,,alvay001,1,0
SDN202409200,2024/09/20,SAN02,5,1,1,2,bogax001,R,berrp001,R,lee-k002,solad001,32,0,0,0,bogax001,,,0,0
SDN202409200,2024/09/20,SAN02,6,1,2,2,machm001,R,varlg001,R,lee-k002,merrj002,00,0,0,0,machm001,,profj001,1,0
SDN202409200,2024/09/20,SAN02,6,1,2,2,bogax001,R,varlg001,R,lee-k002,solad001,00,2,0,2,bogax001,,merrj002,1,0
SDN202409220,2024/09/22,SAN02,1,1,1,2,profj001,B,burks001,R,lee-k002,cronj001,22,0,0,0,profj001,,,1,0
SDN202409220,2024/09/22,SAN02,3,0,2,2,vargm001,R,darvy001,R,higak001,robel002,02,1,0,1,vargm001,,,1,0
SDN202409220,2024/09/22,SAN02,7,0,1,2,sheeg001,L,morea001,L,higak001,sosal001,32,2,1,1,sheeg001,,,1,0
SEA202403280,2024/03/28,SEA03,2,0,1,2,oneit001,R,castl003,R,ralec001,yoshm002,22,0,0,0,oneit001,,,1,0
SEA202403280,2024/03/28,SEA03,4,0,2,2,rafac001,R,castl003,R,ralec001,wongc001,00,3,0,3,rafac001,,yoshm002,0,0
SEA202403280,2024/03/28,SEA03,9,0,2,2,duraj001,L,votha001,R,ralec001,stort001,22,6,4,2,duraj001,,,1,0
SEA202403280,2024/03/28,SEA03,9,0,2,2,stort001,R,votha001,R,ralec001,casat001,11,6,4,2,stort001,,duraj001,1,0
SEA202403290,2024/03/29,SEA03,1,0,1,2,duraj001,L,kirbg001,R,ralec001,yoshm002,21,0,0,0,duraj001,,,1,0
SEA202403290,2024/03/29,SEA03,4,1,2,2,rodrj007,R,piven001,R,mcgur002,ralec001,11,0,0,0,rodrj007,,,1,0
SEA202403300,2024/03/30,SEA03,10,0,1,2,reyep001,R,thort002,R,ralec001,mcgur002,11,2,1,1,reyep001,,,0,0
SEA202403310,2024/03/31,SEA03,7,0,2,2,stort001,R,snidc001,R,zavas001,yoshm002,01,5,1,4,stort001,,,0,0
SEA202404010,2024/04/01,SEA03,5,1,1,2,rodrj007,R,sandn001,R,naylb001,hanim001,22,5,2,3,rodrj007,,,1,0
SEA202404030,2024/04/03,SEA03,1,0,1,2,brenw002,L,kirbg001,R,zavas001,naylb001,01,3,0,3,brenw002,,,1,0
SEA202404120,2024/04/12,SEA03,5,1,1,2,polaj001,B,smyld001,L,gomey001,ralec001,21,4,0,4,polaj001,,,0,0
SEA202404140,2024/04/14,SEA03,5,0,2,2,suzus001,R,castl003,R,ralec001,morec001,12,3,0,3,suzus001,,,0,0
SEA202404140,2024/04/14,SEA03,5,1,1,2,moord002,R,assaj001,R,gomey001,ralec001,00,0,3,-3,moord002,,,1,0
SEA202404140,2024/04/14,SEA03,7,0,0,2,hoern001,R,degeb001,R,ralec001,taucm001,22,3,2,1,hoern001,,,0,0
SEA202404150,2024/04/15,SEA03,1,0,2,2,bensw001,L,kirbg001,R,ralec001,stees001,01,0,0,0,bensw001,,,1,0
SEA202404150,2024/04/15,SEA03,4,0,2,3,fralj001,L,kirbg001,R,ralec001,candj002,12,2,5,-3,,fralj001,,0,0
SEA202404150,2024/04/15,SEA03,7,1,0,2,rodrj007,R,farmb001,R,stept001,polaj001,30,6,3,3,rodrj007,,,1,0
SEA202404160,2024/04/16,SEA03,2,0,1,2,fralj001,L,gilbl002,R,ralec001,delae003,32,0,0,0,fralj001,,,0,0
SEA202404160,2024/04/16,SEA03,3,1,1,2,rojaj001,L,greeh001,R,maill001,crawj002,10,0,0,0,rojaj001,,,0,0
SEA202404160,2024/04/16,SEA03,3,1,2,2,rodrj007,R,greeh001,R,maill001,polaj001,21,0,0,0,rodrj007,,crawj002,1,0
SEA202404160,2024/04/16,SEA03,5,0,1,2,delae003,B,gilbl002,R,ralec001,fairs001,12,0,1,-1,delae003,,fralj001,1,0
SEA202404160,2024/04/16,SEA03,7,0,2,2,fralj001,L,munoa002,R,ralec001,delae003,11,1,3,-2,fralj001,,,1,0
SEA202404170,2024/04/17,SEA03,7,1,0,2,clasj001,B,simsl001,R,stept001,rodrj007,12,3,1,2,clasj001,,,1,0
SEA202404270,2024/04/27,SEA03,3,1,2,2,ralel001,L,ceccs001,R,moreg001,rojaj001,11,0,0,0,ralel001,,,1,0
SEA202404270,2024/04/27,SEA03,8,1,1,2,rodrj007,R,ginkk001,R,moreg001,ralec001,32,3,1,2,rodrj007,,,0,0
SEA202404290,2024/04/29,SEA03,7,0,0,2,acunr001,R,millb004,R,ralec001,albio001,02,0,0,0,acunr001,,,1,0
SEA202404290,2024/04/29,SEA03,7,0,0,3,acunr001,R,millb004,R,ralec001,albio001,12,0,0,0,,acunr001,,1,0
SEA202404300,2024/04/30,SEA03,1,1,1,2,rojaj001,L,loper003,R,darnt001,polaj001,22,0,0,0,rojaj001,,,1,0
SEA202405100,2024/05/10,SEA03,4,1,2,2,rojaj001,L,blacp001,R,langs001,rodrj007,01,5,0,5,rojaj001,,,1,0
SEA202405110,2024/05/11,SEA03,4,0,2,2,butll001,L,millb004,R,ralec001,harrb002,01,2,1,1,butll001,,,1,0
SEA202405110,2024/05/11,SEA03,6,1,2,2,rodrj007,R,spenm001,R,mccak004,hanim001,10,1,2,-1,rodrj007,,,0,0
SEA202405110,2024/05/11,SEA03,8,0,1,2,rookb001,R,speig001,L,ralec001,davij006,22,2,1,1,rookb001,,nevit001,1,0
SEA202405120,2024/05/12,SEA03,1,1,2,2,moord002,R,wooda002,L,langs001,garvm001,02,0,0,0,moord002,,,1,0
SEA202405120,2024/05/12,SEA03,3,0,2,2,toroa001,B,castl003,R,zavas001,bledj001,22,0,5,-5,toroa001,,,0,0
SEA202405130,2024/05/13,SEA03,2,0,2,2,bland001,R,kirbg001,R,ralec001,garcm003,00,0,0,0,bland001,,,1,0
SEA202405130,2024/05/13,SEA03,5,0,1,2,bland001,R,kirbg001,R,ralec001,garcm003,02,0,4,-4,bland001,,,0,0
SEA202405130,2024/05/13,SEA03,8,1,2,2,ralel001,L,strac001,R,peres002,frant002,00,4,2,2,ralel001,,,1,0
SEA202405140,2024/05/14,SEA03,8,0,2,2,garcm003,R,sneak001,L,ralec001,pasqv001,00,4,1,3,garcm003,,,1,0
SEA202405150,2024/05/15,SEA03,1,1,1,2,rodrj007,R,marsa001,R,fermf002,hanim001,22,0,0,0,rodrj007,,,0,0
SEA202405150,2024/05/15,SEA03,2,1,1,2,ralel001,L,marsa001,R,fermf002,canzd001,22,0,0,0,ralel001,,ralec001,1,0
SEA202405270,2024/05/27,SEA03,7,1,2,2,rodrj007,R,montr004,R,carav001,garvm001,01,3,2,1,rodrj007,,,1,0
