runner_id,pitcher_id,catcher_id,target_base,steal_of_second,inning,late_inning,outs,balls,strikes,score_diff,close_game,runner_bats_lhb,runner_prior_sr,runner_prior_att,pitcher_prior_sr_allowed,catcher_prior_cs_rate,success
perdg001,greeh001,maill001,2,1,3,0,1,3,2,-1,1,0,0.7679,9,0.75,0.2,1
carrc005,greeh001,maill001,2,1,4,0,2,1,0,2,0,1,0.8875,15,0.7917,0.1667,1
perdg001,kennb001,maill001,2,1,7,1,1,2,2,3,0,0,0.7833,10,0.75,0.1429,1
mclam001,daviz001,herrj003,2,1,1,0,1,1,2,0,1,0,0.8214,2,0.8269,0.2,1
perdg001,molls001,stept001,3,0,3,0,2,0,0,1,1,0,0.7969,11,0.75,0.3333,1
delae003,ginkk001,herrj003,3,0,8,1,2,1,2,-3,0,0,0.7188,3,0.6786,0.1875,1
martn004,sewap001,herrj003,2,1,9,1,0,1,0,-2,0,0,0.8214,2,0.7917,0.1765,1
phamt001,diaza004,maill001,2,1,10,1,1,0,1,-1,1,0,0.75,4,0.625,0.125,1
carrc005,gibai001,stept001,2,1,8,1,0,0,0,0,1,1,0.8929,16,0.75,0.2857,1
phamt001,simsl001,stept001,2,1,8,1,1,0,0,1,1,0,0.775,5,0.75,0.25,1
mullc002,sewap001,moreg001,2,1,9,1,0,0,1,-2,0,1,0.75,0,0.8214,0.4,1
santa003,gallz001,herrj003,2,1,1,0,2,1,1,0,1,0,0.75,0,0.675,0.1667,1
rutsa001,gallz001,herrj003,H,0,2,0,2,0,2,3,0,0,0.75,0,0.7045,0.1579,0
tovae001,pfaab001,moreg001,2,1,3,0,1,1,2,0,1,0,0.75,0,0.75,0.3871,1
tovae001,pfaab001,moreg001,3,0,3,0,2,3,2,0,1,0,0.7917,1,0.775,0.375,1
jonen002,pfaab001,moreg001,2,1,3,0,2,0,0,1,1,1,0.75,0,0.7955,0.3636,1
moreg001,hendk001,gomey001,2,1,5,0,2,0,2,-1,1,0,0.8611,4,0.75,0.1429,1
happi001,thomr007,moreg001,2,1,7,1,0,1,0,0,1,0,0.75,0,0.75,0.3529,0
moreg001,merrj001,gomey001,2,1,9,1,2,0,0,0,1,0,0.875,5,0.75,0.125,0
hoern001,saala001,moreg001,3,0,10,1,0,0,2,0,1,0,0.75,0,0.75,0.3714,1
morec001,saala001,moreg001,2,1,10,1,0,0,2,0,1,0,0.75,0,0.7917,0.3611,1
phamt001,boxbb001,amaym001,2,1,8,1,2,1,1,4,0,0,0.7955,6,0.75,0.125,1
carrc005,cobba001,bailp001,3,0,2,0,2,0,0,1,1,1,0.8977,17,0.75,0.1429,1
martk001,cobba001,bailp001,2,1,2,0,2,0,0,1,1,0,0.8438,3,0.7917,0.125,1
carrc005,webbl001,bailp001,2,1,1,0,1,0,2,-1,1,1,0.9022,18,0.8214,0.1111,1
walkc002,webbl001,bailp001,2,1,1,0,2,1,1,0,1,0,0.8438,3,0.8438,0.1,1
carrc005,webbl001,bailp001,2,1,3,0,1,2,0,0,1,1,0.9062,19,0.8611,0.0909,1
petej002,urquj001,maldm001,2,1,2,0,2,0,0,0,1,1,0.75,0,0.75,0.0769,1
carrc005,urquj001,maldm001,3,0,3,0,2,0,0,0,1,1,0.91,20,0.7917,0.0714,1
altuj001,thomr007,moreg001,2,1,8,1,0,0,0,2,0,0,0.7917,1,0.625,0.3514,1
carrc005,nerih001,maldm001,3,0,8,1,2,0,0,-2,0,1,0.9135,21,0.75,0.0667,1
martk001,nerih001,maldm001,2,1,8,1,2,0,0,-2,0,0,0.8611,4,0.7917,0.0625,1
tuckk001,kellm002,moreg001,2,1,4,0,1,0,0,0,1,1,0.75,0,0.7292,0.3421,1
gurrl001,verlj001,maldm001,2,1,4,0,2,0,0,-1,1,0,0.8438,3,0.75,0.0588,1
mccaj003,abreb002,maldm001,2,1,9,1,0,2,0,-1,1,1,0.8977,17,0.8214,0.0556,0
arozr001,gallz001,murps001,2,1,1,0,2,0,0,0,1,0,0.75,0,0.6458,0.4286,0
arral001,kirbg001,heimj001,2,1,4,0,2,0,1,0,1,1,0.625,1,0.7917,0.3077,0
smitw003,jansk001,rutsa001,2,1,8,1,2,0,0,1,1,0,0.75,0,0.75,0.2,1
harrm004,snelb001,nolaa002,2,1,2,0,2,1,1,1,1,1,0.75,0,0.7917,0.1429,1
sotoj001,shusj001,murps001,3,0,1,0,1,0,1,0,1,1,0.75,0,0.75,0.5,1
machm001,shusj001,murps001,2,1,1,0,1,0,1,0,1,0,0.75,0,0.7917,0.4444,1
azocj001,shusj001,murps001,2,1,2,0,1,1,1,2,0,0,0.75,0,0.8214,0.4,1
acunr001,martn002,nolaa002,2,1,3,0,1,1,0,-2,0,0,0.75,4,0.75,0.125,1
acunr001,martn002,nolaa002,2,1,5,0,1,1,1,-1,1,0,0.775,5,0.7917,0.1111,1
cronj001,mortc002,darnt001,2,1,4,0,1,1,2,1,1,1,0.75,0,0.625,0.1429,1
acunr001,lugos001,nolaa002,2,1,5,0,1,1,1,-7,0,0,0.7955,6,0.75,0.1,1
fralj001,wrigk001,murps001,2,1,1,0,2,0,2,0,1,1,0.75,0,0.75,0.3636,1
fralj001,tonkm001,murps001,2,1,4,0,1,0,0,2,0,1,0.7917,1,0.75,0.3333,1
indij001,lee-d005,murps001,2,1,8,1,1,0,0,-1,1,0,0.75,0,0.75,0.3077,1
acunr001,greeh001,maill001,2,1,2,0,2,0,0,0,1,0,0.8125,7,0.8214,0.1111,1
hills005,gibai001,maill001,2,1,7,1,0,2,0,-1,1,1,0.75,0,0.7917,0.1,1
acunr001,gibai001,maill001,2,1,7,1,0,1,0,0,1,0,0.8269,8,0.8214,0.0909,0
dubom001,eldeb001,murps001,2,1,5,0,2,1,2,-3,0,0,0.6786,2,0.75,0.2857,1
julkc001,anden001,murps001,2,1,8,1,2,1,1,0,1,0,0.7917,1,0.75,0.2667,0
acunr001,valdf001,maldm001,2,1,1,0,0,0,1,0,1,0,0.7679,9,0.75,0.1053,1
acunr001,valdf001,maldm001,3,0,1,0,2,0,0,0,1,0,0.7833,10,0.7917,0.1,1
acunr001,valdf001,maldm001,2,1,7,1,2,0,2,-1,1,0,0.7969,11,0.8214,0.0952,1
penaj004,yatek001,murps001,2,1,8,1,2,0,1,1,1,0,0.625,1,0.75,0.3125,1
acunr001,javic001,maldm001,2,1,1,0,1,0,0,0,1,0,0.8088,12,0.8214,0.0909,1
tuckk001,friem001,tromc001,3,0,2,0,2,0,2,0,1,1,0.7917,1,0.75,0.2,1
meyej002,friem001,tromc001,2,1,3,0,1,3,2,0,1,0,0.7917,1,0.7917,0.1667,0
hills005,cabre003,stalj001,2,1,2,0,2,2,2,0,1,1,0.7917,1,0.7917,0.125,1
acunr001,hoeib001,fortn001,3,0,1,0,1,0,0,0,1,0,0.8194,13,0.7917,0.1429,1
gurry001,mortc002,murps001,2,1,2,0,2,2,1,-1,1,0,0.75,0,0.6786,0.2941,1
chisj001,wrigk001,tromc001,2,1,1,0,0,0,0,0,1,1,0.8214,2,0.7917,0.2857,1
pillk001,garrb001,fortn001,2,1,3,0,2,0,2,0,1,0,0.75,0,0.7917,0.125,1
chisj001,chavj001,tromc001,2,1,9,1,2,1,0,-1,1,1,0.8438,3,0.75,0.25,1
rosae001,kremd001,rutsa001,2,1,6,0,1,3,2,-1,1,1,0.75,0,0.75,0.1667,0
fraza001,stris002,murps001,2,1,4,0,2,2,1,1,1,1,0.75,0,0.625,0.2778,1
fraza001,anden001,murps001,2,1,6,0,2,0,0,1,1,1,0.7917,1,0.625,0.2632,0
albio001,could001,rutsa001,2,1,8,1,2,1,1,1,1,0,0.7917,1,0.75,0.2857,1
santa003,chavj001,murps001,2,1,10,1,0,0,1,1,1,0,0.7917,1,0.7917,0.3,1
harrm004,bautf001,rutsa001,2,1,10,1,1,0,1,0,1,1,0.7917,1,0.75,0.25,1
duraj001,mortc002,murps001,2,1,2,0,2,1,0,-4,0,1,0.75,0,0.7188,0.2857,1
harrm004,bellb002,wongc001,2,1,3,0,2,1,0,0,1,1,0.8214,2,0.75,0.1429,1
valde002,yound005,darnt001,2,1,5,0,1,0,1,2,0,1,0.75,0,0.75,0.125,0
duraj001,minta001,darnt001,2,1,7,1,0,3,1,0,1,1,0.7917,1,0.8214,0.2222,1
kelej001,eldeb001,murps001,2,1,4,0,2,0,1,-1,1,1,0.75,0,0.7917,0.2727,0
rodrj007,yatek001,murps001,2,1,7,1,0,1,0,3,0,0,0.75,4,0.7917,0.3043,1
cabaj001,shusj001,darnt001,2,1,3,0,1,2,1,0,1,0,0.8611,4,0.8438,0.2,1
cabaj001,shusj001,darnt001,3,0,3,0,1,2,2,0,1,0,0.875,5,0.8611,0.1818,1
cabaj001,shusj001,darnt001,2,1,6,0,0,0,1,-1,1,0,0.8864,6,0.875,0.1667,1
acunr001,stong001,smitw003,3,0,5,0,0,0,0,-2,0,0,0.8289,14,0.75,0.2,1
muncm001,minta001,murps001,2,1,7,1,1,1,2,2,0,1,0.75,0,0.8438,0.2917,0
acunr001,millb005,smitw003,2,1,3,0,0,0,0,-3,0,0,0.8375,15,0.75,0.1818,1
acunr001,nolaa001,realj001,3,0,3,0,0,0,1,0,1,0,0.8452,16,0.7917,0.1667,1
olsom001,nolaa001,realj001,2,1,3,0,0,0,1,0,1,1,0.75,0,0.8214,0.1429,1
acunr001,hoffj003,realj001,2,1,8,1,2,0,1,3,0,0,0.8523,17,0.75,0.125,1
stotb001,shusj001,darnt001,2,1,3,0,1,1,0,0,1,1,0.7917,1,0.8864,0.1538,1
rosae001,walkt004,realj001,2,1,6,0,2,1,1,-1,1,1,0.625,1,0.75,0.1111,0
stotb001,luetl001,darnt001,2,1,7,1,0,2,0,1,1,1,0.8214,2,0.75,0.1429,1
stotb001,mchuc001,darnt001,2,1,8,1,2,0,2,3,0,1,0.8438,3,0.75,0.1333,1
turnt001,mortc002,murps001,2,1,3,0,2,1,2,0,1,0,0.8438,3,0.75,0.32,1
harrm004,hoffj003,realj001,2,1,1,0,2,0,0,5,0,1,0.8438,3,0.7917,0.2,1
acunr001,hoffj003,realj001,2,1,1,0,2,1,0,7,0,0,0.8587,18,0.8214,0.1818,0
acunr001,leond003,alvaf001,2,1,6,0,2,3,1,1,1,0,0.8229,19,0.75,0.125,1
acunr001,ottaa001,alvaf001,3,0,8,1,2,1,1,2,0,0,0.83,20,0.75,0.1111,1
lindf001,stris002,darnt001,3,0,3,0,1,1,1,3,0,0,0.8214,2,0.6786,0.125,1
batyb001,stris002,darnt001,2,1,3,0,1,1,1,3,0,1,0.75,0,0.7188,0.1176,1
thoml002,smita001,murps001,2,1,1,0,0,2,2,0,1,0,0.75,0,0.75,0.3077,1
garcl006,smita001,murps001,2,1,1,0,1,1,1,1,1,1,0.75,0,0.7917,0.2963,0
rilea001,grayj004,ruizk001,2,1,1,0,2,2,2,-1,1,0,0.75,0,0.625,0.25,1
calla002,mchuc001,murps001,2,1,7,1,2,1,2,1,1,0,0.75,0,0.7917,0.3214,1
pillk001,kuhlc001,adamr004,2,1,7,1,1,1,1,2,0,0,0.7917,1,0.75,0.2,1
doylb001,smita001,murps001,2,1,5,0,1,0,2,-4,0,0,0.7917,1,0.6786,0.3103,1
tovae001,shusj001,darnt001,2,1,1,0,1,1,1,0,1,0,0.8214,2,0.8958,0.1111,0
acunr001,lamed001,alfaj002,2,1,1,0,0,0,0,0,1,0,0.8365,21,0.7917,0.2,1
arcio002,seabc001,diaze005,3,0,2,0,0,0,2,4,0,0,0.75,0,0.75,0.0769,1
acunr001,maedk001,vazqc001,2,1,1,0,0,0,1,0,1,0,0.8426,22,0.75,0.2,1
castw003,allak001,darnt001,2,1,2,0,2,1,0,-1,1,0,0.75,0,0.75,0.1579,1
harrm004,maedk001,vazqc001,2,1,5,0,0,0,0,2,0,1,0.8611,4,0.7917,0.1667,1
acunr001,brada001,stalj001,2,1,4,0,2,1,0,4,0,0,0.8482,23,0.75,0.1111,1
acunr001,brada001,stalj001,3,0,4,0,2,1,2,4,0,0,0.8534,24,0.7917,0.1,0
acunr001,alcas001,stalj001,2,1,1,0,0,0,0,0,1,0,0.825,25,0.75,0.1818,1
davij007,stris002,darnt001,2,1,4,0,2,2,2,1,1,0,0.75,0,0.75,0.15,0
harrm004,alcas001,stalj001,2,1,5,0,1,1,0,-1,1,1,0.875,5,0.7917,0.1667,1
acunr001,flord002,fortn001,3,0,7,1,2,0,1,1,1,0,0.8306,26,0.75,0.1111,1
acunr001,kopem001,grany001,2,1,1,0,0,1,0,0,1,0,0.8359,27,0.5357,0.3333,1
acunr001,santg001,zavas001,2,1,7,1,1,2,0,-2,0,0,0.8409,28,0.7917,0.1667,1
albio001,gravk001,zavas001,2,1,9,1,0,0,1,-1,1,0,0.8214,2,0.75,0.1429,1
harrm004,loper003,zavas001,2,1,6,0,2,3,0,-7,0,1,0.8864,6,0.75,0.125,1
acunr001,adama002,kellc002,2,1,6,0,0,0,0,-1,1,0,0.8456,29,0.8611,0.0714,1
carrc005,yatek001,murps001,2,1,8,1,1,1,0,-1,1,1,0.9167,22,0.8214,0.3,1
carrc005,yatek001,murps001,3,0,8,1,1,2,0,-1,1,1,0.9196,23,0.8438,0.2903,1
walkc002,yatek001,murps001,2,1,8,1,1,2,0,-1,1,0,0.8611,4,0.8611,0.2812,1
mccaj003,mortc002,murps001,2,1,3,0,2,1,0,0,1,1,0.8587,18,0.775,0.2727,1
mccaj003,luetl001,murps001,2,1,9,1,2,0,0,3,0,1,0.8646,19,0.7917,0.2647,1
harrm004,gallz001,kellc002,3,0,6,0,1,1,2,1,1,1,0.8958,7,0.5962,0.069,0
carrc005,stris002,darnt001,2,1,7,1,0,0,1,-1,1,1,0.9224,24,0.675,0.1905,1
acunr001,housa001,contw002,2,1,5,0,0,2,2,0,1,0,0.85,30,0.75,0.2,1
acunr001,tehej001,carav001,2,1,1,0,0,0,0,0,1,0,0.8542,31,0.75,0.2,1
acunr001,rea-c001,contw002,2,1,3,0,2,1,2,-1,1,0,0.8581,32,0.75,0.1667,1
acunr001,sandp002,thaim001,2,1,1,0,0,1,2,0,1,0,0.8618,33,0.7292,0.1935,0
ohtas001,stris002,murps001,2,1,6,0,2,0,1,-1,1,1,0.85,10,0.7045,0.2571,1
cabro002,friem001,darnt001,2,1,2,0,2,0,1,0,1,0,0.75,0,0.6786,0.1818,1
lopen001,schmc002,higak001,2,1,2,0,2,1,1,1,1,1,0.75,0,0.75,0.1667,1
acunr001,kingm002,higak001,2,1,5,0,2,1,1,2,0,0,0.8397,34,0.75,0.1429,0
harrm004,alexs001,bailp001,2,1,6,0,2,1,1,4,0,1,0.8269,8,0.7917,0.0833,1
rilea001,junij001,bailp001,2,1,1,0,2,2,2,0,1,0,0.7917,1,0.75,0.0769,1
acunr001,dovac001,bailp001,3,0,8,1,2,0,0,-1,1,0,0.8187,35,0.75,0.0714,1
acunr001,megit002,alvaf001,2,1,1,0,2,0,1,0,1,0,0.8232,36,0.75,0.1,1
lindf001,eldeb001,darnt001,2,1,4,0,0,2,1,-2,0,0,0.8438,3,0.6786,0.1739,1
acunr001,megit002,alvaf001,2,1,4,0,1,2,2,2,0,0,0.8274,37,0.7917,0.0909,1
mcnej002,minta001,darnt001,2,1,8,1,2,1,2,-1,1,1,0.7917,1,0.75,0.1667,1
acunr001,quinj001,alvaf001,2,1,5,0,1,1,2,1,1,0,0.8314,38,0.75,0.0833,0
oneit001,yatek001,murps001,2,1,8,1,0,1,1,6,0,0,0.75,0,0.875,0.25,1
gormn001,stris002,murps001,3,0,1,0,0,1,1,2,0,1,0.75,0,0.7292,0.2432,1
arenn001,stris002,murps001,2,1,1,0,0,1,1,2,0,0,0.75,0,0.75,0.2368,1
edmat001,stris002,murps001,3,0,2,0,1,0,1,4,0,0,0.75,0,0.7679,0.2308,1
burla001,stris002,murps001,2,1,3,0,2,2,0,6,0,1,0.75,0,0.7833,0.225,1
contw001,vined001,murps001,3,0,5,0,1,1,2,4,0,0,0.75,0,0.75,0.2195,0
bakel001,handb001,murps001,2,1,9,1,0,1,2,5,0,0,0.75,0,0.8214,0.2381,1
edmat001,friem001,darnt001,2,1,1,0,2,1,2,0,1,0,0.7917,1,0.7188,0.16,0
rivaa001,eldeb001,darnt001,2,1,3,0,0,1,1,0,1,1,0.75,0,0.7188,0.1923,1
acunr001,oviej001,rodre006,2,1,1,0,0,0,0,0,1,0,0.8125,39,0.75,0.1429,0
suwij001,tonkm001,murps001,2,1,5,0,2,0,2,2,0,1,0.75,0,0.7917,0.2326,1
acunr001,selbc001,rodre006,2,1,6,0,2,1,2,-4,0,0,0.7944,40,0.75,0.25,1
suwij001,yatek001,murps001,2,1,9,1,2,0,0,4,0,1,0.7917,1,0.8864,0.2273,1
albio001,hatct001,delaj004,2,1,7,1,2,1,2,1,1,0,0.8438,3,0.75,0.1667,1
acunr001,lorem002,realj001,2,1,5,0,0,0,0,3,0,0,0.7989,41,0.75,0.25,1
turnt001,stris002,darnt001,2,1,6,0,2,0,1,-7,0,0,0.8611,4,0.7969,0.1852,1
lopen001,nolaa001,stubg001,2,1,5,0,1,0,1,-2,0,1,0.7917,1,0.8438,0.1667,1
marsb002,chavj001,murps001,2,1,6,0,1,2,0,2,0,1,0.75,0,0.8214,0.2222,1
murps001,kimbc001,stubg001,2,1,9,1,0,0,0,0,1,0,0.75,0,0.7917,0.1429,1
murps001,kimbc001,stubg001,3,0,9,1,1,0,0,0,1,0,0.7917,1,0.8214,0.125,1
schwk001,minta001,darnt001,3,0,10,1,2,0,1,0,1,1,0.75,0,0.775,0.1786,1
harpb003,minta001,darnt001,2,1,10,1,2,0,1,0,1,1,0.7917,1,0.7955,0.1724,1
swand001,eldeb001,murps001,2,1,2,0,2,2,1,0,1,0,0.75,0,0.75,0.2174,1
hoern001,eldeb001,murps001,2,1,3,0,1,2,1,2,0,0,0.7917,1,0.775,0.2128,1
taucm001,stepj002,murps001,H,0,4,0,2,0,2,5,0,1,0.7917,1,0.75,0.2083,0
mastm001,handb001,murps001,2,1,8,1,1,0,1,1,1,1,0.75,0,0.8438,0.2245,1
arcio002,smyld001,gomey001,2,1,8,1,1,0,2,-1,1,0,0.7917,1,0.8214,0.2222,1
acunr001,merrj001,gomey001,2,1,8,1,1,2,0,-1,1,0,0.8032,42,0.625,0.2,1
albio001,merrj001,gomey001,2,1,8,1,1,3,2,0,1,0,0.8611,4,0.6786,0.1818,0
swand001,yatek001,murps001,2,1,9,1,1,1,0,0,1,0,0.7917,1,0.8958,0.22,1
acunr001,paled001,gomey001,2,1,10,1,1,0,0,0,1,0,0.8073,43,0.75,0.25,1
taucm001,smita001,darnt001,2,1,1,0,0,2,2,0,1,1,0.6786,2,0.7188,0.1667,1
acunr001,assaj001,gomey001,2,1,4,0,1,2,2,4,0,0,0.8112,44,0.75,0.2308,0
acunr001,willt002,ruizk001,2,1,1,0,0,1,0,0,1,0,0.795,45,0.625,0.2308,1
acunr001,willt002,ruizk001,2,1,2,0,2,2,1,2,0,0,0.799,46,0.6786,0.2143,1
younj004,winaa001,darnt001,2,1,3,0,1,0,1,-2,0,0,0.75,0,0.75,0.1613,1
olsom001,willt002,ruizk001,2,1,3,0,0,1,1,2,0,1,0.7917,1,0.7188,0.2,1
younj004,handb001,darnt001,2,1,6,0,2,0,1,1,1,0,0.7917,1,0.8611,0.1562,1
wallf001,lasoj001,ruizk001,2,1,7,1,0,1,2,-4,0,1,0.75,0,0.75,0.1875,1
abrac001,stris002,murps001,2,1,1,0,1,0,2,0,1,1,0.8214,2,0.8088,0.2157,1
younj004,stris002,murps001,2,1,2,0,0,0,0,3,0,0,0.8214,2,0.8194,0.2115,1
acunr001,adonj001,ruizk001,2,1,3,0,0,0,0,-3,0,0,0.8029,47,0.75,0.1765,1
younj004,stris002,murps001,2,1,4,0,2,0,0,2,0,0,0.8438,3,0.8289,0.2075,1
abrac001,doddd001,darnt001,2,1,1,0,0,1,1,0,1,1,0.8438,3,0.75,0.1515,1
thoml002,chavj001,darnt001,H,0,7,1,2,0,1,0,1,0,0.7917,1,0.8438,0.1471,0
abrac001,jimej003,darnt001,2,1,8,1,2,0,0,0,1,1,0.8611,4,0.75,0.1714,1
younj004,tonkm001,darnt001,2,1,9,1,1,0,0,2,0,0,0.8611,4,0.8214,0.1667,1
lemad001,kremd001,rutsa001,2,1,3,0,1,3,2,-2,0,0,0.75,0,0.625,0.2222,0
matej003,marir001,trevj001,2,1,6,0,1,0,2,-1,1,0,0.8214,2,0.75,0.2,1
mounr001,marir001,trevj001,2,1,7,1,0,3,2,0,1,0,0.625,1,0.7917,0.1667,1
cabro002,bakeb001,rutsa001,3,0,8,1,2,0,0,-1,1,0,0.7917,1,0.75,0.3,1
judga001,bautf001,rutsa001,2,1,9,1,2,0,2,-1,1,0,0.75,0,0.7917,0.2727,1
hendg002,britj003,higak001,2,1,4,0,2,1,1,0,1,1,0.625,1,0.75,0.25,1
torrg001,akink001,rutsa001,2,1,8,1,2,1,0,3,0,0,0.75,0,0.75,0.25,0
fraza001,marir001,trevj001,2,1,7,1,1,0,1,-2,0,1,0.6786,2,0.8214,0.1429,1
mullc002,searj001,langs001,2,1,1,0,1,0,0,-1,1,1,0.7917,1,0.7917,0.2,1
matej003,mullk001,langs001,3,0,3,0,1,0,0,-1,1,0,0.8438,3,0.75,0.1818,1
capec001,rodrg003,rutsa001,2,1,4,0,1,2,2,0,1,1,0.75,0,0.625,0.3077,1
laurr001,perec004,mccaj001,3,0,9,1,0,1,0,4,0,0,0.75,0,0.75,0.3333,1
ruize001,perec004,mccaj001,2,1,9,1,0,1,0,4,0,0,0.8958,7,0.7917,0.2857,1
matej003,marta006,langs001,2,1,3,0,2,2,0,3,0,0,0.8611,4,0.75,0.1667,1
mullc002,marta006,langs001,2,1,6,0,2,0,0,0,1,1,0.8214,2,0.7917,0.1538,1
nodar001,bakeb001,rutsa001,2,1,7,1,2,2,2,0,1,1,0.75,0,0.7917,0.2857,0
badda001,bautf001,rutsa001,2,1,9,1,0,0,1,-1,1,1,0.75,0,0.8214,0.3333,1
baezj001,bautf001,rutsa001,2,1,9,1,2,0,0,0,1,0,0.75,0,0.8438,0.3125,1
baezj001,gibsk002,mccaj001,2,1,1,0,1,1,1,0,1,0,0.7917,1,0.75,0.25,1
uriar001,salec001,wongc001,2,1,2,0,2,0,0,-1,1,0,0.75,0,0.7917,0.125,0
wongc001,bakeb001,mccaj001,2,1,7,1,1,1,2,-1,1,0,0.75,0,0.6786,0.2222,0
mullc002,houct001,wongc001,2,1,4,0,2,0,1,3,0,1,0.8438,3,0.75,0.2222,1
arozr001,rodrg003,rutsa001,2,1,1,0,2,1,2,1,1,0,0.625,1,0.6786,0.2941,0
franw002,rodrg003,rutsa001,2,1,4,0,0,3,2,-2,0,0,0.625,1,0.5938,0.3333,1
lowej002,bautf001,rutsa001,2,1,9,1,0,0,0,-2,0,1,0.75,0,0.8611,0.3158,1
franw002,kremd001,rutsa001,2,1,1,0,1,0,1,0,1,0,0.6786,2,0.5357,0.3,1
mullc002,chiry001,bethc001,2,1,3,0,2,0,0,0,1,1,0.8611,4,0.75,0.1667,1
franw002,could001,rutsa001,2,1,8,1,2,0,1,-1,1,0,0.7188,3,0.7917,0.2857,1
hayek001,bradk001,rutsa001,2,1,1,0,1,3,2,0,1,0,0.75,0,0.75,0.2727,1
fraza001,oviej001,hedga001,2,1,4,0,1,3,2,-1,1,1,0.7188,3,0.625,0.1538,0
bae-j001,bakeb001,rutsa001,2,1,7,1,2,0,0,1,1,1,0.75,0,0.5938,0.2609,0
santa003,kellm003,hedga001,2,1,1,0,1,3,2,-1,1,0,0.8214,2,0.75,0.2143,1
bae-j001,gibsk002,mccaj001,2,1,3,0,2,1,2,4,0,1,0.625,1,0.7917,0.3,0
reynb001,votha001,mccaj001,2,1,9,1,2,2,1,4,0,0,0.75,0,0.75,0.3636,1
matej003,ohtas001,wallc001,2,1,3,0,0,1,0,-1,1,0,0.875,5,0.7045,0.3043,1
vavrt001,canng001,wallc001,2,1,4,0,1,1,0,0,1,1,0.75,0,0.75,0.2917,1
rengl001,baumm001,mccaj001,2,1,6,0,2,0,0,0,1,0,0.7292,7,0.75,0.3333,1
matej003,heana001,heimj001,2,1,3,0,1,1,0,-1,1,0,0.8864,6,0.75,0.3571,1
smitj007,akink001,mccaj001,2,1,8,1,2,1,2,4,0,1,0.7917,1,0.625,0.3077,0
mullc002,allel003,gallc001,2,1,1,0,0,0,0,0,1,1,0.875,5,0.75,0.1667,0
kwans001,givem001,rutsa001,2,1,5,0,0,1,0,-1,1,1,0.7188,3,0.75,0.2917,1
naylj001,baumm001,rutsa001,3,0,5,0,1,1,1,2,0,1,0.8214,2,0.7917,0.28,1
gimea001,bakeb001,rutsa001,2,1,8,1,0,0,0,4,0,1,0.7917,1,0.5278,0.2692,0
hendg002,lyncd001,peres002,2,1,2,0,1,2,2,1,1,1,0.6786,2,0.75,0.2222,1
matej003,lyncd001,peres002,2,1,2,0,2,0,0,2,0,0,0.8958,7,0.7917,0.2,1
matej003,lyncd001,peres002,3,0,2,0,2,1,0,2,0,0,0.9038,8,0.8214,0.1818,1
wittb002,wellt003,rutsa001,2,1,4,0,2,1,0,-1,1,0,0.625,1,0.75,0.2963,1
hendg002,lyncd001,peres002,2,1,4,0,2,0,0,1,1,1,0.7188,3,0.8438,0.1667,1
hendg002,lyncd001,peres002,2,1,6,0,2,0,0,2,0,1,0.75,4,0.8611,0.1538,0
hicka001,chapa001,peres002,2,1,8,1,2,1,0,1,1,0,0.75,0,0.8214,0.2143,1
wittb002,bakeb001,rutsa001,2,1,6,0,1,1,2,-3,0,0,0.6786,2,0.475,0.2857,0
olive001,gibsk002,mccaj001,2,1,4,0,0,3,2,-3,0,0,0.75,0,0.6786,0.3571,0
varsd001,bradk001,rutsa001,2,1,4,0,1,3,2,0,1,1,0.75,0,0.7917,0.3103,1
merrw001,bradk001,rutsa001,2,1,5,0,2,2,2,0,1,0,0.7917,1,0.8214,0.3,0
haysa001,berrj001,kirka001,2,1,5,0,2,1,1,0,1,0,0.75,0,0.75,0.125,0
kierk001,could001,rutsa001,2,1,8,1,0,0,1,1,1,1,0.75,0,0.8214,0.3226,1
merrw001,could001,rutsa001,3,0,8,1,0,2,1,2,0,0,0.6786,2,0.8438,0.3125,1
matej003,kikuy001,jansd001,2,1,2,0,1,0,0,1,1,0,0.9107,9,0.75,0.2,1
matej003,kikuy001,jansd001,3,0,2,0,2,0,0,1,1,0,0.9167,10,0.7917,0.1667,1
merrw001,wellt003,mccaj001,2,1,4,0,2,1,2,0,1,0,0.7188,3,0.7917,0.4,0
hicka001,gilbl002,murpt002,2,1,2,0,2,1,0,-1,1,0,0.7917,1,0.75,0.125,1
cabaj001,gibsk002,rutsa001,2,1,3,0,2,0,0,5,0,0,0.8958,7,0.5938,0.303,1
hendg002,millb004,ralec001,2,1,2,0,2,2,1,0,1,1,0.675,5,0.75,0.2222,1
rodrj007,kremd001,rutsa001,2,1,3,0,2,1,1,1,1,0,0.775,5,0.5938,0.2941,1
fraza001,millb004,ralec001,2,1,5,0,1,2,0,0,1,1,0.6389,4,0.7917,0.2,1
kelej001,kremd001,rutsa001,2,1,6,0,2,1,0,0,1,1,0.625,1,0.6389,0.2857,1
matej003,kirbg001,ralec001,3,0,3,0,1,1,0,-2,0,0,0.9219,11,0.6786,0.1818,1
frant002,bautf001,bemba001,2,1,9,1,2,1,0,-1,1,0,0.75,0,0.875,0.2,1
westj002,wongj001,casac001,2,1,7,1,1,1,0,4,0,0,0.75,0,0.75,0.2,0
mullc002,simsl001,maill001,2,1,7,1,0,0,1,-1,1,1,0.7955,6,0.7917,0.1667,0
ohear001,diaza004,maill001,2,1,9,1,2,1,0,-2,0,1,0.75,0,0.6786,0.2308,0
